CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PT|PVEM|PRS|MC|NVA_ALIANZA|MORENA|ES|PAN_PRD_PT_PRS|PAN_PRD_PT|PAN_PRD_PRS|PAN_PT_PRS|PRD_PT_PRS|PAN_PRD|PAN_PT|PAN_PRS|PRD_PT|PRD_PRS|PT_PRS|PRI_PVEM_NVA_ALIANZA|PRI_PVEM|PRI_NVA_ALIANZA|PVEM_NVA_ALIANZA|CAND_IND1|CAND_IND2|CAND_IND3|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|607.00|U|B|113.00|63.00|12.00|8.00|0.00|0.00|15.00|5.00|54.00|2.00|1.00|1.00|0.00|0.00|0.00|2.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|15.00|3.00|33.00|0.00|329.00|15.00|344.00|624.00|||||2|9|17|TEPIC|607|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|607.00|U|C01|95.00|53.00|11.00|3.00|2.00|1.00|20.00|5.00|42.00|5.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|19.00|3.00|39.00|1.00|301.00|9.00|311.00|624.00|||||2|9|17|TEPIC|607|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|607.00|U|C02|105.00|59.00|10.00|14.00|3.00|1.00|20.00|6.00|59.00|4.00|2.00|0.00|0.00|1.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|24.00|0.00|40.00|0.00|353.00|17.00|370.00|623.00|||||2|9|17|TEPIC|607|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|607.00|U|C03|111.00|72.00|11.00|10.00|3.00|0.00|19.00|3.00|56.00|3.00|2.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|15.00|0.00|41.00|0.00|350.00|8.00|358.00|623.00|||||2|9|17|TEPIC|607|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|607.00|U|C04|99.00|59.00|15.00|6.00|0.00|2.00|19.00|5.00|53.00|4.00|1.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|16.00|0.00|44.00|0.00|328.00|8.00|336.00|623.00|||||2|9|17|TEPIC|607|U|
1.00|18.00|NAYARIT|2|11.00|TEPIC|17.00|TEPIC|610.00|U|B|148.00|86.00|20.00|14.00|1.00|2.00|15.00|5.00|40.00|4.00|3.00|0.00|0.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|9.00|2.00|25.00|0.00|377.00|3.00|380.00|543.00|||||2|11|17|TEPIC|610|U|
1.00|18.00|NAYARIT|2|11.00|TEPIC|17.00|TEPIC|610.00|U|C01|147.00|72.00|9.00|11.00|3.00|2.00|17.00|5.00|42.00|2.00|11.00|1.00|0.00|0.00|0.00|5.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|16.00|1.00|28.00|0.00|373.00|4.00|377.00|543.00|||||2|11|17|TEPIC|610|U|
1.00|18.00|NAYARIT|2|11.00|TEPIC|17.00|TEPIC|610.00|U|C02|161.00|56.00|13.00|16.00|1.00|2.00|12.00|3.00|54.00|4.00|7.00|2.00|0.00|1.00|1.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|16.00|3.00|16.00|0.00|371.00|2.00|373.00|543.00|||||2|11|17|TEPIC|610|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|612.00|U|B|175.00|94.00|15.00|9.00|0.00|3.00|16.00|2.00|76.00|1.00|2.00|2.00|1.00|1.00|0.00|2.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|14.00|4.00|13.00|0.00|431.00|6.00|437.00|629.00|||||2|8|17|TEPIC|612|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|612.00|U|C01|156.00|80.00|20.00|14.00|2.00|1.00|20.00|3.00|70.00|2.00|1.00|1.00|0.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|13.00|2.00|19.00|0.00|408.00|5.00|413.00|629.00|||||2|8|17|TEPIC|612|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|612.00|U|C02|176.00|89.00|9.00|16.00|1.00|0.00|12.00|1.00|83.00|2.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|13.00|2.00|17.00|0.00|424.00|7.00|431.00|629.00|||||2|8|17|TEPIC|612|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|613.00|U|B|145.00|74.00|15.00|9.00|1.00|0.00|9.00|3.00|71.00|2.00|3.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|18.00|2.00|24.00|0.00|378.00|8.00|386.00|557.00|||||2|8|17|TEPIC|613|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|613.00|U|C01|140.00|76.00|12.00|10.00|2.00|1.00|8.00|4.00|73.00|2.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|16.00|0.00|14.00|0.00|362.00|11.00|373.00|557.00|||||2|8|17|TEPIC|613|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|613.00|U|C02|152.00|68.00|5.00|15.00|2.00|0.00|7.00|2.00|69.00|4.00|3.00|3.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|17.00|4.00|15.00|0.00|369.00|6.00|375.00|556.00|||||2|8|17|TEPIC|613|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|614.00|U|B|122.00|57.00|8.00|6.00|0.00|2.00|8.00|2.00|52.00|4.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|10.00|1.00|12.00|0.00|289.00|6.00|295.00|382.00|||||2|8|17|TEPIC|614|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|614.00|U|C01|117.00|73.00|12.00|5.00|1.00|2.00|10.00|1.00|35.00|2.00|2.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|11.00|1.00|9.00|0.00|283.00|2.00|285.00|382.00|||||2|8|17|TEPIC|614|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|615.00|U|B|95.00|62.00|13.00|9.00|1.00|1.00|11.00|1.00|60.00|6.00|2.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|1.00|19.00|0.00|286.00|7.00|293.00|408.00|||||2|8|17|TEPIC|615|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|615.00|U|C01|92.00|68.00|9.00|11.00|0.00|1.00|8.00|2.00|41.00|5.00|3.00|2.00|1.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|5.00|0.00|22.00|0.00|273.00|2.00|275.00|407.00|||||2|8|17|TEPIC|615|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|616.00|U|B|117.00|80.00|25.00|11.00|1.00|0.00|10.00|0.00|67.00|1.00|7.00|0.00|0.00|0.00|3.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|6.00|0.00|17.00|0.00|347.00|7.00|354.00|577.00|||||2|8|17|TEPIC|616|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|616.00|U|C01|113.00|67.00|42.00|10.00|2.00|2.00|12.00|1.00|59.00|3.00|5.00|3.00|0.00|1.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|8.00|1.00|23.00|0.00|354.00|6.00|360.00|577.00|||||2|8|17|TEPIC|616|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|617.00|U|B|148.00|74.00|21.00|6.00|4.00|1.00|11.00|5.00|44.00|3.00|3.00|1.00|1.00|0.00|0.00|4.00|1.00|1.00|1.00|0.00|0.00|1.00|0.00|1.00|0.00|12.00|1.00|0.00|8.00|344.00|0.00|352.00|540.00|||||2|8|17|TEPIC|617|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|617.00|U|C01|130.00|85.00|16.00|11.00|3.00|1.00|21.00|3.00|53.00|9.00|11.00|0.00|0.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|15.00|2.00|9.00|0.00|373.00|6.00|379.00|540.00|||||2|8|17|TEPIC|617|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|618.00|U|B|117.00|79.00|26.00|8.00|3.00|2.00|7.00|5.00|50.00|7.00|3.00|0.00|0.00|1.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|12.00|2.00|17.00|0.00|342.00|9.00|351.00|513.00|||||2|8|17|TEPIC|618|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|619.00|U|B|120.00|70.00|28.00|9.00|3.00|6.00|30.00|2.00|93.00|2.00|4.00|1.00|0.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|14.00|0.00|35.00|1.00|420.00|8.00|429.00|747.00|||||2|8|17|TEPIC|619|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|620.00|U|B|172.00|91.00|15.00|9.00|7.00|0.00|21.00|6.00|76.00|4.00|6.00|2.00|0.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|18.00|1.00|17.00|0.00|448.00|4.00|452.00|717.00|||||2|8|17|TEPIC|620|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|621.00|U|B|92.00|60.00|14.00|10.00|1.00|1.00|11.00|6.00|54.00|2.00|4.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|12.00|1.00|19.00|0.00|290.00|8.00|298.00|533.00|||||2|9|17|TEPIC|621|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|621.00|U|C01|89.00|74.00|13.00|8.00|1.00|2.00|9.00|3.00|78.00|4.00|3.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|6.00|0.00|16.00|0.00|309.00|5.00|314.00|532.00|||||2|9|17|TEPIC|621|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|622.00|U|B|150.00|83.00|26.00|24.00|3.00|0.00|29.00|2.00|63.00|6.00|6.00|3.00|0.00|0.00|0.00|1.00|2.00|0.00|2.00|0.00|0.00|2.00|0.00|0.00|0.00|23.00|0.00|27.00|0.00|452.00|10.00|462.00|739.00|||||2|9|17|TEPIC|622|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|623.00|U|B|89.00|88.00|0.00|4.00|3.00|0.00|22.00|4.00|66.00|6.00|4.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|23.00|3.00|39.00|0.00|355.00|4.00|359.00|559.00|||||2|9|17|TEPIC|623|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|623.00|U|C01|91.00|78.00|3.00|8.00|2.00|2.00|7.00|4.00|65.00|4.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|18.00|2.00|20.00|1.00|308.00|12.00|321.00|559.00|||||2|9|17|TEPIC|623|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|624.00|U|B|74.00|54.00|11.00|9.00|2.00|0.00|9.00|2.00|41.00|3.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|21.00|2.00|19.00|0.00|251.00|3.00|254.00|405.00|||||2|9|17|TEPIC|624|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|624.00|U|C01|55.00|51.00|14.00|9.00|0.00|2.00|9.00|4.00|46.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|21.00|1.00|14.00|0.00|229.00|8.00|237.00|405.00|||||2|9|17|TEPIC|624|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|625.00|U|B|110.00|85.00|17.00|15.00|2.00|1.00|17.00|2.00|55.00|1.00|5.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|3.00|0.00|0.00|19.00|1.00|25.00|0.00|361.00|7.00|368.00|573.00|||||2|9|17|TEPIC|625|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|626.00|U|B|127.00|63.00|8.00|14.00|3.00|1.00|20.00|2.00|85.00|5.00|4.00|2.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|19.00|0.00|48.00|0.00|403.00|9.00|412.00|692.00|||||2|9|17|TEPIC|626|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|626.00|U|C01|113.00|75.00|22.00|11.00|2.00|3.00|13.00|1.00|93.00|11.00|3.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|35.00|3.00|31.00|1.00|420.00|6.00|427.00|691.00|||||2|9|17|TEPIC|626|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|627.00|U|B|118.00|58.00|11.00|15.00|1.00|1.00|19.00|4.00|68.00|0.00|3.00|1.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|19.00|1.00|32.00|0.00|354.00|10.00|364.00|571.00|||||2|9|17|TEPIC|627|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|627.00|U|C01|123.00|41.00|14.00|19.00|2.00|1.00|17.00|7.00|64.00|4.00|5.00|2.00|1.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|18.00|0.00|34.00|0.00|357.00|8.00|365.00|571.00|||||2|9|17|TEPIC|627|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|628.00|U|B|97.00|33.00|12.00|3.00|0.00|0.00|11.00|1.00|43.00|3.00|0.00|1.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|38.00|0.00|21.00|0.00|266.00|3.00|269.00|455.00|||||2|9|17|TEPIC|628|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|628.00|U|C01|89.00|42.00|11.00|5.00|1.00|1.00|11.00|2.00|33.00|3.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|38.00|1.00|17.00|1.00|257.00|10.00|268.00|454.00|||||2|9|17|TEPIC|628|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|629.00|U|B|90.00|43.00|14.00|6.00|3.00|0.00|9.00|3.00|48.00|2.00|2.00|0.00|1.00|0.00|0.00|4.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|9.00|3.00|43.00|0.00|281.00|10.00|291.00|510.00|||||2|9|17|TEPIC|629|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|629.00|U|C01|87.00|41.00|13.00|7.00|3.00|0.00|11.00|1.00|58.00|2.00|2.00|1.00|0.00|0.00|0.00|5.00|0.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|10.00|1.00|34.00|0.00|278.00|4.00|282.00|509.00|||||2|9|17|TEPIC|629|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|630.00|U|B|97.00|61.00|23.00|4.00|2.00|2.00|11.00|3.00|44.00|5.00|4.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|8.00|1.00|26.00|0.00|294.00|9.00|303.00|548.00|||||2|9|17|TEPIC|630|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|630.00|U|C01|85.00|62.00|19.00|8.00|0.00|0.00|9.00|6.00|60.00|5.00|5.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|1.00|0.00|0.00|1.00|2.00|0.00|0.00|5.00|2.00|27.00|0.00|299.00|7.00|306.00|547.00|||||2|9|17|TEPIC|630|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|630.00|U|C02|70.00|76.00|13.00|9.00|1.00|2.00|11.00|0.00|36.00|5.00|6.00|1.00|0.00|0.00|0.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|25.00|1.00|21.00|0.00|281.00|7.00|288.00|547.00|||||2|9|17|TEPIC|630|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|631.00|U|B|130.00|95.00|15.00|8.00|4.00|0.00|13.00|1.00|53.00|7.00|1.00|1.00|1.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|9.00|4.00|20.00|0.00|364.00|3.00|367.00|557.00|||||2|9|17|TEPIC|631|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|631.00|U|C01|112.00|100.00|11.00|10.00|4.00|1.00|17.00|3.00|47.00|5.00|3.00|3.00|0.00|0.00|0.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|9.00|2.00|16.00|0.00|346.00|10.00|356.00|557.00|||||2|9|17|TEPIC|631|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|631.00|U|C02|111.00|88.00|19.00|8.00|2.00|1.00|11.00|5.00|71.00|3.00|6.00|0.00|0.00|0.00|1.00|5.00|0.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|14.00|2.00|15.00|0.00|364.00|7.00|371.00|556.00|||||2|9|17|TEPIC|631|U|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|632.00|U|B|146.00|57.00|13.00|26.00|1.00|2.00|16.00|2.00|71.00|8.00|10.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|1.00|0.00|1.00|1.00|0.00|1.00|0.00|16.00|3.00|25.00|0.00|402.00|8.00|410.00|710.00|||||2|6|17|TEPIC|632|U|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|632.00|U|C01|134.00|52.00|21.00|24.00|1.00|2.00|11.00|2.00|76.00|9.00|5.00|4.00|0.00|0.00|0.00|4.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|10.00|2.00|17.00|0.00|376.00|4.00|380.00|710.00|||||2|6|17|TEPIC|632|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|635.00|U|B|150.00|73.00|16.00|6.00|2.00|0.00|12.00|1.00|80.00|3.00|5.00|1.00|0.00|0.00|0.00|4.00|1.00|0.00|0.00|0.00|0.00|1.00|1.00|1.00|0.00|8.00|0.00|13.00|0.00|378.00|8.00|386.00|624.00|||||2|9|17|TEPIC|635|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|635.00|U|C01|132.00|96.00|13.00|3.00|3.00|1.00|9.00|2.00|83.00|5.00|2.00|2.00|0.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|10.00|0.00|13.00|0.00|378.00|4.00|382.00|624.00|||||2|9|17|TEPIC|635|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|635.00|U|C02|122.00|76.00|21.00|8.00|2.00|2.00|11.00|6.00|77.00|7.00|4.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|8.00|2.00|22.00|0.00|371.00|9.00|380.00|624.00|||||2|9|17|TEPIC|635|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|636.00|U|B|107.00|61.00|30.00|14.00|2.00|3.00|16.00|4.00|65.00|5.00|5.00|2.00|0.00|0.00|0.00|6.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|12.00|1.00|19.00|0.00|354.00|13.00|367.00|611.00|||||2|9|17|TEPIC|636|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|637.00|U|B|121.00|90.00|18.00|11.00|2.00|0.00|18.00|2.00|98.00|11.00|2.00|1.00|0.00|1.00|0.00|4.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|1.00|20.00|3.00|30.00|0.00|434.00|13.00|447.00|738.00|||||2|9|17|TEPIC|637|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|638.00|U|B|124.00|84.00|28.00|17.00|0.00|1.00|8.00|1.00|53.00|3.00|4.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|12.00|1.00|21.00|0.00|360.00|7.00|367.00|552.00|||||2|9|17|TEPIC|638|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|639.00|U|B|74.00|59.00|9.00|5.00|2.00|3.00|7.00|4.00|42.00|2.00|4.00|1.00|0.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|11.00|2.00|14.00|0.00|243.00|4.00|247.00|394.00|||||2|9|17|TEPIC|639|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|639.00|U|C01|93.00|43.00|15.00|12.00|1.00|1.00|12.00|2.00|41.00|3.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|12.00|0.00|11.00|0.00|248.00|5.00|253.00|393.00|||||2|9|17|TEPIC|639|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|640.00|U|B|102.00|54.00|7.00|4.00|2.00|1.00|11.00|1.00|39.00|3.00|2.00|2.00|0.00|0.00|0.00|4.00|1.00|0.00|0.00|0.00|0.00|0.00|2.00|1.00|0.00|39.00|2.00|21.00|0.00|298.00|5.00|303.00|481.00|||||2|9|17|TEPIC|640|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|640.00|U|C01|120.00|64.00|12.00|11.00|0.00|1.00|14.00|5.00|28.00|3.00|2.00|0.00|0.00|0.00|0.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|19.00|3.00|23.00|0.00|309.00|8.00|317.00|480.00|||||2|9|17|TEPIC|640|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|641.00|U|B|98.00|62.00|12.00|14.00|4.00|2.00|14.00|2.00|53.00|4.00|6.00|1.00|0.00|0.00|0.00|6.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|12.00|0.00|20.00|0.00|310.00|14.00|324.00|498.00|||||2|9|17|TEPIC|641|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|642.00|U|B|75.00|52.00|6.00|10.00|0.00|0.00|10.00|2.00|52.00|2.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|11.00|2.00|19.00|0.00|245.00|8.00|253.00|386.00|||||2|9|17|TEPIC|642|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|642.00|U|C01|92.00|56.00|8.00|6.00|1.00|3.00|8.00|1.00|37.00|1.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|10.00|0.00|26.00|0.00|251.00|5.00|256.00|386.00|||||2|9|17|TEPIC|642|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|643.00|U|B|89.00|70.00|7.00|8.00|1.00|0.00|18.00|1.00|44.00|6.00|5.00|1.00|0.00|0.00|0.00|4.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|6.00|1.00|14.00|0.00|277.00|9.00|286.00|445.00|||||2|8|17|TEPIC|643|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|643.00|U|C01|98.00|65.00|11.00|4.00|1.00|1.00|11.00|0.00|62.00|3.00|4.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|5.00|2.00|17.00|1.00|289.00|2.00|292.00|445.00|||||2|8|17|TEPIC|643|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|644.00|U|B|157.00|88.00|25.00|19.00|2.00|1.00|19.00|4.00|60.00|9.00|7.00|0.00|0.00|0.00|0.00|2.00|2.00|0.00|1.00|0.00|0.00|2.00|1.00|0.00|0.00|25.00|0.00|21.00|0.00|445.00|18.00|463.00|745.00|||||2|8|17|TEPIC|644|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|645.00|U|B|112.00|68.00|6.00|8.00|0.00|0.00|6.00|2.00|49.00|1.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|6.00|1.00|8.00|0.00|270.00|9.00|279.00|415.00|||||2|8|17|TEPIC|645|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|645.00|U|C01|125.00|51.00|3.00|8.00|1.00|2.00|8.00|0.00|66.00|1.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|6.00|0.00|5.00|1.00|280.00|4.00|285.00|415.00|||||2|8|17|TEPIC|645|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|646.00|U|B|113.00|66.00|14.00|7.00|0.00|0.00|16.00|1.00|47.00|4.00|2.00|0.00|0.00|1.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|10.00|0.00|19.00|0.00|303.00|5.00|308.00|486.00|||||2|8|17|TEPIC|646|U|
