CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PT|PVEM|NVA_ALIANZA|MORENA|ES|PRD_PAN|PRI_PVEM_NVA_ALIANZA|PRI_PVEM|PRI_NVA_ALIANZA|PVEM_NVA_ALIANZA|CAND_IND1|CAND_IND2|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
2|32|ZACATECAS|1|16.00|RIO GRANDE|41.00|SAIN ALTO|1274.00|URBANO(A)|B|80.00|77.00|159.00|1.00|1.00|6.00|42.00|17.00|7.00|0.00|1.00|0.00|0.00|0.00|1.00|0.00|392.00|6.00|398.00|725.00|ACTA CASILLA||||1|16|40|SAIN ALTO|1274|M|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1246.00|URBANO(A)|B|11.00|68.00|20.00|50.00|2.00|3.00|52.00|10.00|0.00|0.00|0.00|0.00|0.00|3.00|2.00|0.00|221.00|15.00|236.00|562.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1246|U|
2|32|ZACATECAS|3|12.00|VILLA DE COS|7.00|CONCEPCION DEL ORO|80.00|URBANO(A)|C01|7.00|85.00|17.00|2.00|3.00|3.00|122.00|10.00|2.00|0.00|1.00|0.00|0.00|3.00|2.00|0.00|257.00|9.00|266.00|401.00|GRUPO DE RECUENTO||||3|12|7|CONCEPCION DEL ORO|80|U|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1255.00|RURAL|B|4.00|47.00|17.00|11.00|8.00|7.00|86.00|24.00|2.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|209.00|10.00|219.00|357.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1255|R|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1244.00|URBANO(A)|B|3.00|43.00|7.00|16.00|2.00|6.00|37.00|19.00|0.00|0.00|2.00|0.00|0.00|1.00|0.00|0.00|136.00|7.00|143.00|329.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1244|U|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1232.00|MIXTO(A)|B|12.00|94.00|24.00|26.00|5.00|0.00|59.00|12.00|3.00|1.00|0.00|1.00|0.00|2.00|0.00|0.00|239.00|17.00|256.00|500.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1232|M|
2|32|ZACATECAS|2|13.00|JALPA|34.00|NOCHISTLAN DE MEJIA|966.00|MIXTO(A)|B|62.00|82.00|14.00|63.00|4.00|3.00|52.00|56.00|4.00|0.00|2.00|0.00|1.00|2.00|3.00|0.00|348.00|17.00|365.00|576.00|GRUPO DE RECUENTO||||2|13|34|NOCHISTLAN DE MEJIA|966|M|
2|32|ZACATECAS|1|16.00|RIO GRANDE|41.00|SAIN ALTO|1273.00|MIXTO(A)|B|23.00|49.00|96.00|2.00|3.00|1.00|26.00|9.00|7.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|217.00|4.00|221.00|400.00|ACTA CASILLA||||1|16|40|SAIN ALTO|1273|U|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1243.00|RURAL|B|5.00|72.00|23.00|27.00|0.00|4.00|34.00|10.00|3.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|180.00|6.00|186.00|342.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1243|R|
2|32|ZACATECAS|1|16.00|RIO GRANDE|41.00|SAIN ALTO|1271.00|RURAL|B|6.00|98.00|106.00|20.00|0.00|3.00|37.00|10.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|288.00|10.00|298.00|443.00|ACTA CASILLA||||1|16|40|SAIN ALTO|1271|R|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1242.00|MIXTO(A)|B|49.00|103.00|8.00|11.00|2.00|0.00|33.00|27.00|0.00|2.00|1.00|0.00|0.00|1.00|0.00|0.00|237.00|9.00|246.00|396.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1242|M|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1229.00|MIXTO(A)|B|25.00|97.00|10.00|9.00|1.00|4.00|38.00|25.00|5.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|217.00|8.00|225.00|388.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1229|M|
2|32|ZACATECAS|2|13.00|JALPA|34.00|NOCHISTLAN DE MEJIA|967.00|URBANO(A)|C01|37.00|59.00|8.00|27.00|1.00|4.00|64.00|27.00|5.00|0.00|3.00|0.00|0.00|1.00|2.00|0.00|238.00|14.00|252.00|419.00|GRUPO DE RECUENTO||||2|13|34|NOCHISTLAN DE MEJIA|967|U|
2|32|ZACATECAS|1|16.00|RIO GRANDE|41.00|SAIN ALTO|1273.00|MIXTO(A)|C01|24.00|37.00|102.00|0.00|2.00|1.00|18.00|9.00|9.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|203.00|5.00|208.00|399.00|ACTA CASILLA||||1|16|40|SAIN ALTO|1273|U|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1242.00|MIXTO(A)|C01|39.00|83.00|8.00|14.00|5.00|3.00|48.00|13.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|216.00|10.00|226.00|395.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1242|M|
2|32|ZACATECAS|1|16.00|RIO GRANDE|41.00|SAIN ALTO|1272.00|RURAL|B|4.00|56.00|75.00|2.00|0.00|0.00|23.00|6.00|2.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|170.00|4.00|174.00|261.00|ACTA CASILLA||||1|16|40|SAIN ALTO|1272|R|
2|32|ZACATECAS|1|16.00|RIO GRANDE|41.00|SAIN ALTO|1270.00|RURAL|B|21.00|60.00|32.00|5.00|0.00|1.00|130.00|2.00|4.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|256.00|23.00|279.00|425.00|ACTA CASILLA||||1|16|40|SAIN ALTO|1270|R|
2|32|ZACATECAS|2|13.00|JALPA|34.00|NOCHISTLAN DE MEJIA|974.00|URBANO(A)|B|42.00|76.00|9.00|25.00|3.00|2.00|93.00|28.00|3.00|0.00|2.00|0.00|0.00|2.00|1.00|0.00|286.00|14.00|300.00|475.00|GRUPO DE RECUENTO||||2|13|34|NOCHISTLAN DE MEJIA|974|U|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1241.00|URBANO(A)|B|46.00|125.00|28.00|49.00|7.00|6.00|54.00|36.00|11.00|1.00|4.00|1.00|1.00|0.00|1.00|0.00|370.00|20.00|390.00|741.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1241|U|
2|32|ZACATECAS|1|16.00|RIO GRANDE|41.00|SAIN ALTO|1270.00|RURAL|C01|19.00|36.00|50.00|4.00|1.00|1.00|145.00|5.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|264.00|27.00|291.00|425.00|ACTA CASILLA||||1|16|40|SAIN ALTO|1270|R|
2|32|ZACATECAS|2|13.00|JALPA|34.00|NOCHISTLAN DE MEJIA|965.00|URBANO(A)|B|48.00|82.00|11.00|48.00|8.00|1.00|95.00|44.00|3.00|0.00|2.00|1.00|0.00|4.00|15.00|0.00|362.00|13.00|375.00|561.00|GRUPO DE RECUENTO||||2|13|34|NOCHISTLAN DE MEJIA|965|U|
2|32|ZACATECAS|1|16.00|RIO GRANDE|41.00|SAIN ALTO|1269.00|RURAL|C01|12.00|96.00|116.00|4.00|1.00|0.00|10.00|5.00|7.00|1.00|1.00|0.00|0.00|0.00|1.00|0.00|254.00|9.00|263.00|447.00|ACTA CASILLA||||1|16|40|SAIN ALTO|1269|R|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1240.00|RURAL|B|14.00|97.00|37.00|7.00|4.00|2.00|48.00|19.00|5.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|235.00|7.00|242.00|564.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1240|R|
2|32|ZACATECAS|1|16.00|RIO GRANDE|41.00|SAIN ALTO|1263.00|MIXTO(A)|B|4.00|45.00|50.00|4.00|0.00|1.00|23.00|1.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|131.00|2.00|133.00|225.00|ACTA CASILLA||||1|16|40|SAIN ALTO|1263|M|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1238.00|URBANO(A)|B|10.00|101.00|19.00|27.00|7.00|6.00|34.00|20.00|2.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|228.00|12.00|240.00|489.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1238|U|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1228.00|URBANO(A)|B|32.00|123.00|27.00|14.00|5.00|3.00|52.00|38.00|10.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|305.00|9.00|314.00|560.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1228|U|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|570.00|URBANO(A)|B|69.00|92.00|11.00|24.00|12.00|13.00|114.00|27.00|3.00|0.00|1.00|0.00|0.00|2.00|5.00|0.00|373.00|18.00|391.00|666.00|GRUPO DE RECUENTO||||2|13|19|JALPA|570|U|
2|32|ZACATECAS|1|16.00|RIO GRANDE|41.00|SAIN ALTO|1266.00|RURAL|C01|5.00|50.00|184.00|5.00|0.00|3.00|44.00|7.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|302.00|13.00|315.00|411.00|ACTA CASILLA||||1|16|40|SAIN ALTO|1266|R|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1237.00|URBANO(A)|C01|17.00|121.00|50.00|2.00|7.00|5.00|51.00|31.00|7.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|292.00|6.00|298.00|483.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1237|U|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|573.00|MIXTO(A)|C02|55.00|86.00|6.00|17.00|9.00|8.00|96.00|29.00|1.00|1.00|0.00|0.00|2.00|1.00|3.00|0.00|314.00|17.00|331.00|623.00|GRUPO DE RECUENTO||||2|13|19|JALPA|573|M|
2|32|ZACATECAS|1|16.00|RIO GRANDE|41.00|SAIN ALTO|1269.00|RURAL|B|8.00|86.00|117.00|5.00|3.00|2.00|24.00|9.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|261.00|13.00|274.00|447.00|ACTA CASILLA||||1|16|40|SAIN ALTO|1269|R|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1227.00|MIXTO(A)|B|23.00|49.00|10.00|16.00|3.00|6.00|55.00|25.00|6.00|1.00|0.00|0.00|0.00|2.00|4.00|0.00|200.00|10.00|210.00|417.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1227|M|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1237.00|URBANO(A)|B|21.00|98.00|55.00|6.00|9.00|4.00|65.00|33.00|1.00|0.00|1.00|0.00|2.00|0.00|2.00|0.00|297.00|7.00|304.00|483.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1237|U|
2|32|ZACATECAS|3|12.00|VILLA DE COS|53.00|VILLA DE COS|1610.00|URBANO(A)|B|12.00|109.00|49.00|8.00|4.00|4.00|65.00|16.00|5.00|0.00|0.00|0.00|0.00|3.00|6.00|0.00|281.00|3.00|284.00|412.00|ACTA CASILLA||||3|12|51|VILLA DE COS|1610|U|
2|32|ZACATECAS|2|13.00|JALPA|34.00|NOCHISTLAN DE MEJIA|965.00|URBANO(A)|C02|48.00|65.00|14.00|46.00|8.00|3.00|91.00|29.00|7.00|0.00|2.00|0.00|0.00|1.00|5.00|0.00|319.00|10.00|329.00|560.00|GRUPO DE RECUENTO||||2|13|34|NOCHISTLAN DE MEJIA|965|U|
2|32|ZACATECAS|3|12.00|VILLA DE COS|53.00|VILLA DE COS|1609.00|MIXTO(A)|B|16.00|152.00|107.00|27.00|21.00|2.00|91.00|47.00|7.00|1.00|3.00|0.00|0.00|3.00|4.00|0.00|481.00|10.00|491.00|728.00|ACTA CASILLA||||3|12|51|VILLA DE COS|1609|M|
2|32|ZACATECAS|3|12.00|VILLA DE COS|7.00|CONCEPCION DEL ORO|87.00|RURAL|B|1.00|53.00|3.00|0.00|0.00|2.00|61.00|3.00|0.00|0.00|0.00|0.00|0.00|1.00|2.00|0.00|126.00|3.00|129.00|184.00|ACTA CASILLA||||3|12|7|CONCEPCION DEL ORO|87|R|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1212.00|URBANO(A)|C01|40.00|59.00|35.00|11.00|3.00|3.00|64.00|28.00|9.00|0.00|1.00|0.00|0.00|2.00|0.00|0.00|255.00|8.00|263.00|558.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1212|U|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|594.00|RURAL|B|26.00|44.00|1.00|2.00|13.00|4.00|14.00|4.00|1.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|111.00|6.00|117.00|206.00|GRUPO DE RECUENTO||||2|13|19|JALPA|594|R|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1236.00|URBANO(A)|C01|11.00|87.00|38.00|7.00|4.00|2.00|80.00|17.00|5.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|253.00|9.00|262.00|412.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1236|U|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1224.00|URBANO(A)|B|10.00|71.00|11.00|13.00|2.00|4.00|112.00|17.00|5.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|246.00|20.00|266.00|439.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1224|U|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1211.00|URBANO(A)|B|39.00|57.00|15.00|6.00|1.00|2.00|72.00|16.00|5.00|0.00|0.00|0.00|0.00|1.00|2.00|0.00|216.00|8.00|224.00|426.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1211|U|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1236.00|URBANO(A)|B|12.00|81.00|25.00|5.00|2.00|1.00|98.00|20.00|4.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|251.00|9.00|260.00|412.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1236|U|
2|32|ZACATECAS|3|12.00|VILLA DE COS|53.00|VILLA DE COS|1611.00|MIXTO(A)|B|10.00|79.00|41.00|13.00|5.00|2.00|69.00|17.00|3.00|0.00|2.00|0.00|0.00|4.00|7.00|0.00|252.00|8.00|260.00|395.00|ACTA CASILLA||||3|12|51|VILLA DE COS|1611|M|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1209.00|URBANO(A)|B|44.00|99.00|26.00|16.00|11.00|1.00|146.00|30.00|10.00|0.00|1.00|0.00|0.00|3.00|2.00|0.00|389.00|12.00|401.00|636.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1209|U|
2|32|ZACATECAS|3|12.00|VILLA DE COS|53.00|VILLA DE COS|1611.00|MIXTO(A)|C01|4.00|93.00|36.00|22.00|6.00|3.00|71.00|24.00|0.00|0.00|0.00|0.00|0.00|4.00|2.00|0.00|265.00|9.00|274.00|395.00|ACTA CASILLA||||3|12|51|VILLA DE COS|1611|M|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1221.00|URBANO(A)|B|7.00|83.00|7.00|13.00|12.00|8.00|22.00|8.00|3.00|0.00|2.00|0.00|1.00|2.00|1.00|0.00|169.00|18.00|187.00|386.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1221|U|
2|32|ZACATECAS|3|16.00|RIO GRANDE|6.00|CAÑITAS DE FELIPE PESCADOR|67.00|URBANO(A)|B|46.00|35.00|3.00|3.00|54.00|9.00|40.00|69.00|4.00|1.00|5.00|1.00|0.00|0.00|1.00|0.00|271.00|5.00|276.00|355.00|ACTA CASILLA||||1|16|6|CAÐITAS DE FELIPE PESCADOR|67|U|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1208.00|URBANO(A)|B|53.00|57.00|18.00|10.00|5.00|4.00|97.00|16.00|8.00|0.00|0.00|0.00|0.00|3.00|0.00|0.00|271.00|7.00|278.00|447.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1208|U|
2|32|ZACATECAS|3|12.00|VILLA DE COS|38.00|PANUCO|1082.00|RURAL|C01|17.00|115.00|17.00|64.00|6.00|8.00|50.00|37.00|6.00|1.00|2.00|0.00|0.00|0.00|2.00|0.00|325.00|11.00|336.00|533.00|ACTA CASILLA||||3|12|37|PANUCO|1082|R|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1220.00|MIXTO(A)|B|18.00|68.00|13.00|16.00|14.00|2.00|28.00|10.00|1.00|0.00|0.00|0.00|0.00|2.00|3.00|0.00|175.00|23.00|198.00|409.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1220|M|
2|32|ZACATECAS|3|12.00|VILLA DE COS|38.00|PANUCO|1082.00|RURAL|B|18.00|98.00|17.00|87.00|5.00|3.00|48.00|26.00|10.00|1.00|2.00|0.00|0.00|2.00|3.00|0.00|320.00|10.00|330.00|533.00|ACTA CASILLA||||3|12|37|PANUCO|1082|R|
2|32|ZACATECAS|3|12.00|VILLA DE COS|38.00|PANUCO|1088.00|MIXTO(A)|C01|22.00|240.00|12.00|9.00|1.00|3.00|51.00|21.00|3.00|0.00|1.00|0.00|0.00|2.00|6.00|0.00|371.00|8.00|379.00|534.00|ACTA CASILLA||||3|12|37|PANUCO|1088|M|
2|32|ZACATECAS|3|12.00|VILLA DE COS|38.00|PANUCO|1080.00|MIXTO(A)|B|27.00|108.00|10.00|72.00|1.00|2.00|64.00|42.00|2.00|1.00|0.00|0.00|0.00|1.00|2.00|0.00|332.00|9.00|341.00|459.00|ACTA CASILLA||||3|12|37|PANUCO|1080|M|
2|32|ZACATECAS|3|12.00|VILLA DE COS|38.00|PANUCO|1081.00|RURAL|B|13.00|128.00|10.00|55.00|7.00|2.00|73.00|23.00|1.00|1.00|1.00|0.00|0.00|2.00|1.00|0.00|317.00|18.00|335.00|560.00|ACTA CASILLA||||3|12|37|PANUCO|1081|R|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1205.00|URBANO(A)|B|41.00|91.00|17.00|13.00|3.00|1.00|43.00|24.00|3.00|3.00|2.00|0.00|0.00|3.00|2.00|0.00|246.00|9.00|255.00|387.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1205|U|
2|32|ZACATECAS|3|12.00|VILLA DE COS|53.00|VILLA DE COS|1612.00|MIXTO(A)|B|12.00|121.00|83.00|24.00|6.00|2.00|115.00|44.00|7.00|0.00|2.00|0.00|0.00|3.00|6.00|0.00|425.00|12.00|437.00|665.00|ACTA CASILLA||||3|12|51|VILLA DE COS|1612|M|
2|32|ZACATECAS|3|16.00|RIO GRANDE|6.00|CAÑITAS DE FELIPE PESCADOR|65.00|URBANO(A)|B|48.00|56.00|8.00|6.00|27.00|7.00|106.00|50.00|6.00|2.00|6.00|0.00|0.00|4.00|3.00|0.00|329.00|10.00|339.00|452.00|ACTA CASILLA||||1|16|6|CAÐITAS DE FELIPE PESCADOR|65|U|
2|32|ZACATECAS|3|12.00|VILLA DE COS|53.00|VILLA DE COS|1612.00|MIXTO(A)|C01|11.00|118.00|93.00|25.00|6.00|3.00|91.00|35.00|8.00|0.00|1.00|0.00|0.00|5.00|8.00|0.00|404.00|10.00|414.00|665.00|ACTA CASILLA||||3|12|51|VILLA DE COS|1612|M|
2|32|ZACATECAS|3|12.00|VILLA DE COS|38.00|PANUCO|1083.00|RURAL|B|3.00|27.00|14.00|35.00|1.00|1.00|34.00|11.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|128.00|1.00|129.00|162.00|ACTA CASILLA||||3|12|37|PANUCO|1083|R|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1204.00|URBANO(A)|B|50.00|61.00|31.00|12.00|3.00|4.00|78.00|33.00|3.00|0.00|1.00|0.00|0.00|2.00|3.00|0.00|281.00|7.00|288.00|515.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1204|U|
2|32|ZACATECAS|3|16.00|RIO GRANDE|6.00|CAÑITAS DE FELIPE PESCADOR|66.00|MIXTO(A)|B|91.00|84.00|11.00|4.00|59.00|8.00|136.00|111.00|1.00|1.00|5.00|0.00|1.00|4.00|0.00|0.00|516.00|8.00|524.00|677.00|ACTA CASILLA||||1|16|6|CAÐITAS DE FELIPE PESCADOR|66|M|
2|32|ZACATECAS|3|12.00|VILLA DE COS|38.00|PANUCO|1085.00|RURAL|B|7.00|38.00|13.00|33.00|4.00|8.00|51.00|27.00|2.00|0.00|0.00|0.00|0.00|3.00|0.00|0.00|186.00|5.00|191.00|282.00|ACTA CASILLA||||3|12|37|PANUCO|1085|R|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1219.00|URBANO(A)|B|14.00|86.00|111.00|13.00|0.00|4.00|64.00|15.00|7.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|315.00|13.00|328.00|545.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1219|U|
2|32|ZACATECAS|2|13.00|JALPA|2.00|APULCO|15.00|MIXTO(A)|B|61.00|83.00|2.00|34.00|13.00|18.00|119.00|96.00|1.00|2.00|2.00|1.00|0.00|5.00|0.00|0.00|437.00|22.00|459.00|690.00|GRUPO DE RECUENTO||||2|13|2|APULCO|15|M|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1203.00|MIXTO(A)|C01|28.00|87.00|27.00|17.00|3.00|3.00|81.00|37.00|6.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|291.00|8.00|299.00|574.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1203|M|
2|32|ZACATECAS|3|12.00|VILLA DE COS|53.00|VILLA DE COS|1612.00|MIXTO(A)|C02|14.00|135.00|79.00|20.00|8.00|6.00|98.00|46.00|5.00|1.00|1.00|0.00|0.00|6.00|8.00|0.00|427.00|11.00|438.00|664.00|ACTA CASILLA||||3|12|51|VILLA DE COS|1612|M|
2|32|ZACATECAS|2|13.00|JALPA|34.00|NOCHISTLAN DE MEJIA|978.00|MIXTO(A)|C01|63.00|97.00|12.00|79.00|5.00|1.00|51.00|62.00|4.00|0.00|2.00|0.00|0.00|1.00|1.00|0.00|378.00|17.00|395.00|674.00|GRUPO DE RECUENTO||||2|13|34|NOCHISTLAN DE MEJIA|978|M|
2|32|ZACATECAS|3|12.00|VILLA DE COS|53.00|VILLA DE COS|1613.00|MIXTO(A)|B|11.00|112.00|46.00|18.00|8.00|4.00|60.00|52.00|4.00|1.00|3.00|0.00|0.00|15.00|14.00|0.00|348.00|11.00|359.00|541.00|ACTA CASILLA||||3|12|51|VILLA DE COS|1613|M|
2|32|ZACATECAS|3|12.00|VILLA DE COS|38.00|PANUCO|1086.00|URBANO(A)|C01|11.00|256.00|12.00|11.00|3.00|0.00|79.00|23.00|11.00|0.00|5.00|0.00|0.00|0.00|0.00|0.00|411.00|10.00|421.00|579.00|ACTA CASILLA||||3|12|37|PANUCO|1086|U|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|567.00|MIXTO(A)|C01|64.00|68.00|11.00|11.00|7.00|4.00|38.00|25.00|1.00|0.00|1.00|0.00|0.00|2.00|10.00|0.00|242.00|12.00|254.00|440.00|GRUPO DE RECUENTO||||2|13|19|JALPA|567|M|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|572.00|URBANO(A)|C01|53.00|90.00|8.00|12.00|8.00|8.00|99.00|32.00|3.00|2.00|0.00|0.00|0.00|5.00|5.00|0.00|325.00|16.00|341.00|612.00|GRUPO DE RECUENTO||||2|13|19|JALPA|572|U|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1203.00|MIXTO(A)|B|42.00|109.00|30.00|13.00|5.00|7.00|48.00|46.00|0.00|0.00|1.00|1.00|0.00|0.00|2.00|0.00|304.00|16.00|320.00|574.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1203|M|
2|32|ZACATECAS|4|15.00|PINOS|56.00|VILLA HIDALGO|1690.00|RURAL|B|1.00|123.00|106.00|1.00|1.00|0.00|44.00|11.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|290.00|6.00|296.00|421.00|ACTA CASILLA||||4|15|54|VILLA HIDALGO|1690|R|
2|32|ZACATECAS|3|12.00|VILLA DE COS|38.00|PANUCO|1087.00|MIXTO(A)|B|21.00|247.00|21.00|5.00|0.00|0.00|40.00|20.00|12.00|1.00|3.00|1.00|0.00|0.00|3.00|0.00|374.00|10.00|384.00|514.00|ACTA CASILLA||||3|12|37|PANUCO|1087|M|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1217.00|URBANO(A)|B|55.00|107.00|52.00|20.00|6.00|7.00|110.00|26.00|13.00|0.00|1.00|0.00|0.00|1.00|2.00|0.00|400.00|13.00|413.00|690.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1217|U|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|582.00|URBANO(A)|B|38.00|38.00|7.00|14.00|13.00|17.00|36.00|20.00|2.00|0.00|0.00|0.00|1.00|2.00|4.00|0.00|192.00|1.00|193.00|418.00|GRUPO DE RECUENTO||||2|13|19|JALPA|582|U|
2|32|ZACATECAS|3|16.00|RIO GRANDE|40.00|RIO GRANDE|1218.00|URBANO(A)|B|32.00|107.00|80.00|10.00|2.00|1.00|96.00|27.00|4.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|360.00|10.00|370.00|748.00|ACTA CASILLA||||3|16|39|RIO GRANDE|1218|U|
2|32|ZACATECAS|2|13.00|JALPA|2.00|APULCO|16.00|RURAL|B|3.00|30.00|3.00|12.00|0.00|5.00|40.00|1.00|0.00|0.00|0.00|1.00|0.00|1.00|1.00|0.00|97.00|7.00|104.00|206.00|GRUPO DE RECUENTO||||2|13|2|APULCO|16|R|
2|32|ZACATECAS|3|12.00|VILLA DE COS|27.00|MELCHOR OCAMPO|868.00|MIXTO(A)|B|9.00|143.00|114.00|3.00|2.00|1.00|95.00|4.00|4.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|377.00|11.00|388.00|455.00|ACTA CASILLA||||3|12|27|MELCHOR OCAMPO|868|M|
