CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PT|PVEM|MC|NVA_ALIANZA|MORENA|PH|ES|PPG|COMUN_PRI_PVEM|COMUN_PRD_PT|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1221.00|URBANA|C02|4.00|104.00|47.00|6.00|9.00|18.00|4.00|8.00|6.00|0.00|2.00|4.00|2.00|0.00|214.00|14.00|228.00|614.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1221|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1221.00|URBANA|C03|6.00|133.00|78.00|3.00|2.00|13.00|2.00|5.00|8.00|0.00|1.00|3.00|4.00|0.00|258.00|9.00|267.00|614.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1221|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1222.00|URBANA|B|8.00|88.00|80.00|4.00|11.00|9.00|5.00|5.00|2.00|0.00|2.00|5.00|5.00|0.00|224.00|10.00|234.00|597.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1222|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1222.00|URBANA|C01|12.00|119.00|69.00|6.00|3.00|14.00|4.00|9.00|1.00|0.00|2.00|0.00|4.00|0.00|243.00|12.00|255.00|597.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1222|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1222.00|URBANA|C02|11.00|115.00|50.00|8.00|8.00|9.00|4.00|5.00|2.00|3.00|1.00|5.00|7.00|0.00|228.00|13.00|241.00|597.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1222|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1222.00|URBANA|C03|11.00|111.00|78.00|4.00|6.00|11.00|1.00|12.00|5.00|0.00|2.00|2.00|5.00|0.00|248.00|0.00|248.00|597.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1222|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1223.00|URBANA|B|10.00|119.00|64.00|12.00|9.00|32.00|9.00|23.00|4.00|5.00|1.00|6.00|5.00|0.00|299.00|16.00|315.00|650.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1223|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1223.00|URBANA|C01|6.00|135.00|61.00|7.00|3.00|32.00|20.00|18.00|6.00|2.00|4.00|10.00|3.00|0.00|307.00|23.00|330.00|649.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1223|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1224.00|URBANA|B|5.00|101.00|45.00|4.00|4.00|23.00|2.00|8.00|0.00|2.00|2.00|3.00|2.00|0.00|201.00|9.00|210.00|442.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1224|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1224.00|URBANA|C01|8.00|92.00|61.00|3.00|8.00|14.00|4.00|9.00|2.00|0.00|8.00|1.00|2.00|0.00|212.00|10.00|222.00|442.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1224|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1225.00|URBANA|B|3.00|120.00|73.00|3.00|9.00|16.00|0.00|15.00|1.00|0.00|2.00|3.00|0.00|0.00|245.00|7.00|252.00|492.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1225|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1225.00|URBANA|C01|6.00|115.00|58.00|6.00|3.00|10.00|1.00|22.00|2.00|2.00|4.00|6.00|0.00|0.00|235.00|10.00|245.00|492.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1225|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1225.00|URBANA|S01|10.00|297.00|225.00|14.00|10.00|51.00|6.00|40.00|5.00|3.00|1.00|6.00|9.00|1.00|677.00|25.00|703.00|0.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1225|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1226.00|URBANA|B|9.00|110.00|56.00|5.00|1.00|20.00|2.00|18.00|3.00|0.00|1.00|4.00|2.00|0.00|231.00|10.00|241.00|523.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1226|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1226.00|URBANA|C01|3.00|97.00|80.00|4.00|0.00|21.00|3.00|26.00|1.00|2.00|4.00|3.00|3.00|0.00|247.00|10.00|257.00|522.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1226|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1226.00|URBANA|C02|4.00|109.00|75.00|2.00|3.00|17.00|3.00|25.00|0.00|3.00|0.00|5.00|4.00|0.00|250.00|11.00|261.00|522.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1226|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1231.00|URBANA|B|10.00|138.00|55.00|7.00|2.00|14.00|2.00|12.00|1.00|2.00|1.00|3.00|3.00|0.00|250.00|18.00|268.00|436.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1231|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1231.00|URBANA|C01|4.00|135.00|51.00|4.00|5.00|18.00|1.00|19.00|3.00|3.00|2.00|0.00|0.00|0.00|245.00|18.00|263.00|435.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1231|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1232.00|URBANA|B|17.00|136.00|95.00|4.00|2.00|13.00|5.00|14.00|3.00|4.00|4.00|5.00|6.00|0.00|308.00|19.00|327.00|705.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1232|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1232.00|URBANA|C01|9.00|128.00|78.00|4.00|5.00|21.00|7.00|13.00|6.00|3.00|2.00|3.00|8.00|0.00|287.00|13.00|300.00|705.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1232|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1232.00|URBANA|C02|6.00|108.00|97.00|9.00|5.00|16.00|6.00|11.00|4.00|2.00|2.00|2.00|1.00|0.00|269.00|22.00|291.00|705.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1232|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1233.00|URBANA|B|4.00|81.00|47.00|4.00|4.00|14.00|1.00|2.00|3.00|3.00|6.00|6.00|4.00|0.00|179.00|0.00|179.00|389.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1233|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1233.00|URBANA|C01|4.00|62.00|51.00|5.00|1.00|11.00|1.00|5.00|1.00|4.00|0.00|0.00|0.00|0.00|145.00|10.00|155.00|389.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1233|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1234.00|URBANA|B|6.00|111.00|65.00|4.00|4.00|16.00|2.00|1.00|4.00|1.00|5.00|0.00|0.00|0.00|219.00|10.00|229.00|592.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1234|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1234.00|URBANA|C01|2.00|121.00|60.00|10.00|1.00|13.00|4.00|5.00|0.00|2.00|2.00|4.00|5.00|0.00|229.00|10.00|239.00|591.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1234|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1234.00|URBANA|C02|1.00|114.00|62.00|8.00|5.00|12.00|1.00|6.00|2.00|1.00|3.00|1.00|3.00|0.00|219.00|15.00|234.00|591.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1234|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1235.00|URBANA|B|13.00|155.00|86.00|7.00|7.00|24.00|3.00|9.00|7.00|3.00|11.00|3.00|5.00|0.00|333.00|21.00|354.00|689.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1235|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1235.00|URBANA|C01|6.00|150.00|75.00|5.00|3.00|11.00|4.00|13.00|2.00|6.00|9.00|6.00|2.00|0.00|292.00|15.00|307.00|689.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1235|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1236.00|URBANA|B|8.00|114.00|76.00|6.00|3.00|17.00|7.00|5.00|2.00|1.00|6.00|0.00|0.00|0.00|245.00|12.00|257.00|634.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1236|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1236.00|URBANA|C01|8.00|118.00|62.00|7.00|4.00|16.00|4.00|11.00|1.00|7.00|6.00|4.00|0.00|0.00|248.00|25.00|273.00|633.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1236|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1237.00|URBANA|B|6.00|163.00|67.00|2.00|4.00|20.00|3.00|12.00|2.00|2.00|3.00|4.00|3.00|0.00|291.00|17.00|308.00|582.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1237|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1237.00|URBANA|C01|9.00|141.00|67.00|5.00|4.00|15.00|4.00|17.00|1.00|2.00|5.00|5.00|2.00|0.00|277.00|13.00|290.00|582.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1237|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1237.00|URBANA|C02|13.00|149.00|63.00|8.00|4.00|18.00|0.00|13.00|0.00|2.00|3.00|3.00|1.00|0.00|277.00|10.00|287.00|581.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1237|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1237.00|URBANA|S01|11.00|356.00|179.00|12.00|12.00|44.00|7.00|35.00|3.00|4.00|8.00|6.00|2.00|0.00|679.00|30.00|709.00|0.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1237|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1238.00|URBANA|B|6.00|105.00|64.00|6.00|4.00|20.00|4.00|14.00|2.00|3.00|2.00|5.00|2.00|0.00|237.00|14.00|251.00|549.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1238|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1238.00|URBANA|C01|8.00|134.00|59.00|2.00|3.00|19.00|4.00|16.00|3.00|4.00|0.00|0.00|2.00|0.00|254.00|14.00|268.00|549.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1238|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1238.00|URBANA|C02|10.00|121.00|63.00|6.00|6.00|19.00|4.00|9.00|1.00|3.00|6.00|3.00|0.00|0.00|251.00|0.00|251.00|549.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1238|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1252.00|URBANA|B|5.00|130.00|87.00|4.00|2.00|19.00|2.00|16.00|3.00|3.00|4.00|8.00|13.00|0.00|296.00|18.00|314.00|693.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1252|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1252.00|URBANA|C01|11.00|125.00|94.00|4.00|4.00|7.00|1.00|10.00|5.00|3.00|2.00|3.00|3.00|0.00|272.00|15.00|287.00|693.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1252|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1252.00|URBANA|C02|5.00|113.00|88.00|5.00|2.00|17.00|4.00|5.00|0.00|3.00|4.00|9.00|4.00|1.00|259.00|10.00|270.00|693.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1252|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1259.00|URBANA|B|2.00|106.00|64.00|8.00|5.00|16.00|3.00|13.00|3.00|1.00|3.00|6.00|2.00|0.00|232.00|14.00|246.00|643.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1259|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1259.00|URBANA|C01|7.00|126.00|94.00|0.00|0.00|18.00|0.00|6.00|5.00|3.00|5.00|0.00|0.00|0.00|264.00|15.00|279.00|642.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1259|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1259.00|URBANA|C02|6.00|112.00|81.00|2.00|5.00|14.00|4.00|3.00|1.00|1.00|2.00|8.00|5.00|0.00|244.00|13.00|257.00|642.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1259|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1259.00|URBANA|C03|7.00|121.00|115.00|0.00|0.00|16.00|2.00|9.00|2.00|1.00|4.00|0.00|0.00|0.00|277.00|13.00|290.00|642.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1259|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1259.00|URBANA|C04|6.00|95.00|83.00|1.00|1.00|11.00|5.00|4.00|2.00|0.00|3.00|5.00|6.00|0.00|222.00|14.00|236.00|642.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1259|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1259.00|URBANA|C05|2.00|111.00|69.00|10.00|5.00|16.00|4.00|12.00|6.00|0.00|4.00|2.00|7.00|0.00|248.00|17.00|265.00|642.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1259|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1260.00|URBANA|B|14.00|137.00|64.00|8.00|7.00|14.00|10.00|21.00|2.00|3.00|3.00|5.00|7.00|0.00|295.00|9.00|304.00|837.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1260|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1260.00|URBANA|C01|3.00|127.00|69.00|4.00|6.00|17.00|5.00|19.00|5.00|2.00|5.00|0.00|0.00|0.00|262.00|11.00|273.00|578.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1260|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1260.00|URBANA|C02|7.00|87.00|76.00|8.00|0.00|19.00|11.00|19.00|2.00|7.00|4.00|1.00|3.00|0.00|244.00|12.00|256.00|578.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1260|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1264.00|URBANA|B|2.00|131.00|73.00|5.00|4.00|15.00|9.00|10.00|1.00|1.00|6.00|8.00|6.00|0.00|271.00|24.00|295.00|714.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1264|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1264.00|URBANA|C01|3.00|114.00|101.00|8.00|8.00|11.00|4.00|10.00|3.00|8.00|4.00|6.00|5.00|0.00|285.00|10.00|295.00|714.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1264|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1264.00|URBANA|C02|5.00|114.00|99.00|5.00|5.00|15.00|5.00|8.00|2.00|1.00|6.00|8.00|1.00|2.00|274.00|10.00|286.00|714.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1264|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1265.00|URBANA|B|2.00|93.00|86.00|7.00|6.00|11.00|8.00|12.00|5.00|2.00|4.00|8.00|4.00|0.00|248.00|20.00|268.00|701.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1265|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1265.00|URBANA|C01|5.00|120.00|77.00|8.00|12.00|27.00|6.00|10.00|8.00|0.00|6.00|3.00|3.00|0.00|285.00|29.00|314.00|701.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1265|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1265.00|URBANA|C02|5.00|90.00|66.00|11.00|7.00|30.00|5.00|14.00|4.00|2.00|4.00|5.00|6.00|0.00|249.00|14.00|263.00|701.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1265|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1265.00|URBANA|C03|4.00|109.00|97.00|10.00|5.00|23.00|6.00|12.00|3.00|2.00|10.00|1.00|6.00|0.00|288.00|19.00|307.00|701.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1265|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1265.00|URBANA|C04|4.00|98.00|84.00|6.00|4.00|17.00|5.00|9.00|6.00|1.00|5.00|6.00|10.00|0.00|255.00|18.00|273.00|700.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1265|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1266.00|URBANA|B|3.00|115.00|91.00|7.00|9.00|14.00|7.00|14.00|6.00|4.00|2.00|6.00|9.00|0.00|287.00|16.00|303.00|692.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1266|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1266.00|URBANA|C01|6.00|100.00|96.00|5.00|6.00|15.00|6.00|18.00|4.00|7.00|4.00|2.00|6.00|0.00|275.00|10.00|285.00|691.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1266|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1266.00|URBANA|C02|10.00|111.00|76.00|4.00|3.00|12.00|0.00|18.00|4.00|6.00|7.00|4.00|3.00|0.00|258.00|12.00|270.00|691.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1266|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1266.00|URBANA|C03|5.00|95.00|81.00|4.00|2.00|15.00|4.00|17.00|5.00|2.00|4.00|2.00|8.00|0.00|244.00|14.00|258.00|691.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1266|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1273.00|RURAL|B|4.00|122.00|43.00|4.00|4.00|8.00|1.00|0.00|0.00|0.00|1.00|3.00|5.00|0.00|195.00|12.00|207.00|443.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1273|R|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1273.00|RURAL|C01|1.00|119.00|38.00|4.00|2.00|5.00|4.00|4.00|2.00|1.00|0.00|1.00|7.00|0.00|188.00|5.00|193.00|443.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1273|R|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1274.00|RURAL|B|3.00|150.00|72.00|0.00|0.00|9.00|1.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|237.00|6.00|243.00|325.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1274|R|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1275.00|RURAL|B|0.00|54.00|16.00|0.00|1.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|73.00|7.00|80.00|208.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1275|R|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1276.00|RURAL|B|2.00|143.00|22.00|6.00|4.00|2.00|1.00|4.00|1.00|1.00|1.00|0.00|0.00|0.00|187.00|15.00|202.00|534.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1276|R|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1276.00|RURAL|C01|5.00|121.00|30.00|10.00|12.00|1.00|2.00|3.00|1.00|0.00|2.00|0.00|0.00|0.00|187.00|29.00|216.00|534.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1276|R|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1277.00|RURAL|B|0.00|57.00|12.00|8.00|0.00|5.00|0.00|0.00|4.00|0.00|0.00|3.00|2.00|0.00|91.00|4.00|95.00|197.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1277|R|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1282.00|URBANA|B|1.00|185.00|34.00|2.00|5.00|4.00|0.00|4.00|1.00|0.00|0.00|4.00|1.00|0.00|241.00|9.00|250.00|440.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1282|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1282.00|URBANA|C01|3.00|198.00|31.00|4.00|2.00|3.00|1.00|1.00|3.00|0.00|0.00|2.00|1.00|0.00|249.00|11.00|260.00|440.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1282|U|
4.00|12.00|GUERRERO|7|1.00|CHILPANCINGO DE LOS BRAVO|29.00|CHILPANCINGO DE LOS BRAVO|1283.00|MIXTA|B|0.00|137.00|50.00|5.00|3.00|2.00|0.00|2.00|0.00|0.00|1.00|1.00|4.00|1.00|205.00|13.00|219.00|412.00|Acta Casilla||||7|1|29|CHILPANCINGO DE LOS BRAVO|1283|M|
