CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PT|PVEM|MC|NVA_ALIANZA|MORENA|PH|ES|PRI_PVEM|PRD_PT_NVA_ALIANZA|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|861.00|RURAL|B|14.00|88.00|104.00|9.00|1.00|2.00|0.00|17.00|1.00|0.00|3.00|0.00|0.00|239.00|4.00|243.00|486.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|861|R|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|862.00|RURAL|B|33.00|105.00|151.00|12.00|4.00|4.00|2.00|20.00|1.00|0.00|1.00|0.00|0.00|333.00|11.00|344.00|674.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|862|R|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|862.00|RURAL|C01|51.00|93.00|147.00|5.00|3.00|0.00|3.00|22.00|1.00|0.00|0.00|1.00|0.00|326.00|11.00|337.00|674.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|862|R|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|863.00|MIXTA|B|20.00|101.00|117.00|11.00|1.00|1.00|2.00|8.00|1.00|0.00|1.00|0.00|0.00|263.00|5.00|268.00|556.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|863|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|863.00|MIXTA|C01|21.00|123.00|88.00|15.00|6.00|4.00|1.00|6.00|2.00|0.00|1.00|0.00|0.00|267.00|7.00|274.00|556.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|863|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|863.00|MIXTA|E01|0.00|56.00|75.00|1.00|0.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|135.00|0.00|135.00|167.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|863|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|863.00|MIXTA|C02|11.00|121.00|110.00|14.00|1.00|3.00|1.00|10.00|4.00|0.00|2.00|2.00|0.00|279.00|2.00|281.00|555.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|863|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|863.00|MIXTA|E02|5.00|32.00|46.00|0.00|0.00|1.00|0.00|14.00|6.00|0.00|0.00|0.00|0.00|104.00|8.00|112.00|199.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|863|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|864.00|URBANA|B|30.00|104.00|101.00|5.00|15.00|0.00|1.00|8.00|3.00|0.00|2.00|4.00|0.00|273.00|8.00|281.00|532.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|864|U|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|865.00|URBANA|B|36.00|121.00|142.00|4.00|25.00|2.00|1.00|16.00|4.00|0.00|2.00|4.00|0.00|357.00|7.00|364.00|662.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|865|U|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|865.00|URBANA|C01|50.00|112.00|112.00|2.00|12.00|0.00|5.00|14.00|4.00|0.00|6.00|1.00|0.00|318.00|9.00|327.00|662.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|865|U|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|865.00|URBANA|C02|40.00|124.00|112.00|9.00|15.00|2.00|0.00|18.00|2.00|0.00|5.00|2.00|0.00|329.00|5.00|334.00|661.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|865|U|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|866.00|URBANA|B|158.00|56.00|75.00|3.00|2.00|12.00|4.00|24.00|8.00|0.00|0.00|3.00|0.00|345.00|13.00|358.00|741.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|866|U|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|867.00|URBANA|B|171.00|34.00|42.00|3.00|4.00|2.00|6.00|14.00|7.00|0.00|0.00|2.00|0.00|285.00|13.00|298.00|679.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|867|U|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|868.00|MIXTA|B|36.00|64.00|84.00|5.00|3.00|1.00|7.00|27.00|4.00|0.00|0.00|0.00|0.00|231.00|6.00|237.00|722.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|868|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|868.00|MIXTA|C01|37.00|60.00|108.00|8.00|1.00|5.00|7.00|24.00|6.00|0.00|3.00|3.00|0.00|262.00|4.00|266.00|722.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|868|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|868.00|MIXTA|C02|39.00|56.00|94.00|3.00|4.00|3.00|2.00|25.00|5.00|0.00|1.00|3.00|0.00|235.00|0.00|235.00|722.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|868|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|868.00|MIXTA|C03|36.00|70.00|99.00|8.00|3.00|5.00|2.00|21.00|4.00|0.00|1.00|2.00|0.00|251.00|8.00|259.00|722.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|868|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|868.00|MIXTA|C04|34.00|62.00|95.00|0.00|3.00|8.00|9.00|26.00|4.00|0.00|2.00|2.00|0.00|245.00|6.00|251.00|722.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|868|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|868.00|MIXTA|C05|43.00|60.00|81.00|2.00|3.00|7.00|5.00|20.00|3.00|0.00|0.00|1.00|0.00|225.00|12.00|237.00|722.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|868|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|868.00|MIXTA|C06|52.00|82.00|88.00|1.00|1.00|2.00|5.00|19.00|3.00|0.00|0.00|0.00|0.00|253.00|3.00|256.00|722.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|868|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|868.00|MIXTA|C07|27.00|66.00|92.00|7.00|3.00|4.00|4.00|21.00|1.00|0.00|2.00|1.00|0.00|228.00|9.00|237.00|722.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|868|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|868.00|MIXTA|C08|49.00|62.00|87.00|1.00|3.00|5.00|4.00|18.00|2.00|0.00|1.00|1.00|0.00|233.00|10.00|243.00|722.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|868|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|868.00|MIXTA|C09|33.00|68.00|109.00|2.00|2.00|3.00|4.00|24.00|7.00|0.00|0.00|0.00|0.00|252.00|8.00|260.00|722.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|868|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|868.00|MIXTA|C10|52.00|64.00|71.00|1.00|1.00|5.00|2.00|19.00|5.00|0.00|0.00|0.00|0.00|220.00|20.00|240.00|722.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|868|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|868.00|MIXTA|C11|52.00|70.00|72.00|5.00|2.00|2.00|10.00|18.00|3.00|0.00|0.00|0.00|0.00|234.00|13.00|247.00|722.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|868|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|868.00|MIXTA|C12|56.00|77.00|79.00|1.00|1.00|6.00|7.00|21.00|1.00|0.00|0.00|4.00|0.00|253.00|9.00|262.00|722.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|868|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|869.00|URBANA|B|12.00|88.00|82.00|3.00|0.00|1.00|2.00|14.00|0.00|0.00|0.00|6.00|0.00|208.00|1.00|209.00|458.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|869|U|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|869.00|URBANA|C01|28.00|88.00|68.00|5.00|0.00|5.00|2.00|16.00|0.00|0.00|1.00|1.00|0.00|214.00|8.00|222.00|457.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|869|U|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|870.00|MIXTA|B|43.00|99.00|103.00|8.00|2.00|6.00|3.00|12.00|2.00|0.00|1.00|1.00|0.00|280.00|12.00|292.00|743.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|870|M|
5.00|16.00|MICHOACAN|1|24.00|ĹZARO ĆRDENAS|50.00|ĹZARO ĆRDENAS|870.00|MIXTA|C01|27.00|117.00|73.00|5.00|5.00|3.00|7.00|19.00|4.00|0.00|0.00|7.00|0.00|267.00|0.00|267.00|742.00|ACTA CASILLA||||1|24|50|LAZARO CARDENAS|870|M|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|871.00|MIXTA|B|165.00|105.00|181.00|4.00|0.00|1.00|7.00|4.00|0.00|0.00|4.00|17.00|0.00|488.00|13.00|501.00|716.00|ACTA CASILLA||||11|19|51|MADERO|871|M|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|871.00|MIXTA|C01|172.00|102.00|187.00|4.00|2.00|0.00|3.00|1.00|0.00|0.00|1.00|10.00|0.00|482.00|15.00|497.00|716.00|ACTA CASILLA||||11|19|51|MADERO|871|M|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|871.00|MIXTA|C02|145.00|117.00|188.00|6.00|2.00|3.00|4.00|5.00|0.00|0.00|2.00|6.00|0.00|478.00|21.00|499.00|716.00|ACTA CASILLA||||11|19|51|MADERO|871|M|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|871.00|MIXTA|C03|176.00|99.00|157.00|4.00|2.00|1.00|2.00|2.00|0.00|0.00|2.00|4.00|1.00|449.00|19.00|469.00|715.00|ACTA CASILLA||||11|19|51|MADERO|871|M|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|872.00|MIXTA|B|140.00|100.00|193.00|3.00|3.00|0.00|2.00|2.00|0.00|0.00|1.00|12.00|0.00|456.00|16.00|472.00|685.00|ACTA CASILLA||||11|19|51|MADERO|872|M|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|872.00|MIXTA|C01|150.00|98.00|178.00|1.00|1.00|0.00|3.00|3.00|0.00|0.00|1.00|5.00|1.00|440.00|24.00|465.00|685.00|ACTA CASILLA||||11|19|51|MADERO|872|M|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|873.00|URBANA|B|166.00|125.00|166.00|3.00|3.00|0.00|3.00|2.00|0.00|0.00|0.00|3.00|0.00|471.00|23.00|494.00|714.00|ACTA CASILLA||||11|19|51|MADERO|873|U|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|873.00|URBANA|C01|167.00|167.00|138.00|2.00|3.00|2.00|1.00|0.00|0.00|0.00|6.00|8.00|0.00|494.00|10.00|504.00|714.00|ACTA CASILLA||||11|19|51|MADERO|873|U|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|873.00|URBANA|C02|164.00|140.00|174.00|3.00|3.00|0.00|1.00|1.00|0.00|0.00|1.00|6.00|0.00|493.00|15.00|508.00|714.00|ACTA CASILLA||||11|19|51|MADERO|873|U|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|874.00|RURAL|B|206.00|46.00|55.00|2.00|5.00|0.00|3.00|1.00|0.00|0.00|2.00|2.00|0.00|322.00|15.00|337.00|542.00|ACTA CASILLA||||11|19|51|MADERO|874|R|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|874.00|RURAL|E01|199.00|41.00|44.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|289.00|11.00|300.00|365.00|ACTA CASILLA||||11|19|51|MADERO|874|R|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|875.00|RURAL|B|160.00|62.00|195.00|7.00|1.00|0.00|2.00|2.00|0.00|0.00|0.00|0.00|0.00|429.00|15.00|444.00|673.00|ACTA CASILLA||||11|19|51|MADERO|875|R|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|875.00|RURAL|C01|165.00|67.00|171.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|404.00|18.00|422.00|672.00|ACTA CASILLA||||11|19|51|MADERO|875|R|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|876.00|RURAL|B|75.00|62.00|120.00|2.00|1.00|0.00|1.00|0.00|0.00|0.00|2.00|1.00|0.00|264.00|6.00|270.00|398.00|ACTA CASILLA||||11|19|51|MADERO|876|R|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|877.00|RURAL|B|100.00|65.00|119.00|6.00|1.00|2.00|2.00|1.00|0.00|0.00|2.00|0.00|0.00|298.00|6.00|304.00|399.00|ACTA CASILLA||||11|19|51|MADERO|877|R|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|878.00|RURAL|B|198.00|77.00|140.00|0.00|2.00|0.00|3.00|3.00|0.00|0.00|1.00|4.00|0.00|428.00|19.00|447.00|641.00|ACTA CASILLA||||11|19|51|MADERO|878|R|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|879.00|RURAL|B|31.00|41.00|83.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|5.00|0.00|162.00|5.00|167.00|231.00|ACTA CASILLA||||11|19|51|MADERO|879|R|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|880.00|RURAL|B|114.00|116.00|259.00|1.00|2.00|1.00|1.00|1.00|0.00|0.00|3.00|13.00|0.00|511.00|21.00|532.00|716.00|ACTA CASILLA||||11|19|51|MADERO|880|R|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|881.00|RURAL|B|112.00|98.00|160.00|6.00|1.00|0.00|1.00|0.00|0.00|0.00|2.00|3.00|0.00|383.00|9.00|392.00|567.00|ACTA CASILLA||||11|19|51|MADERO|881|R|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|881.00|RURAL|C01|111.00|110.00|181.00|4.00|2.00|0.00|1.00|1.00|0.00|0.00|0.00|3.00|0.00|413.00|9.00|422.00|567.00|ACTA CASILLA||||11|19|51|MADERO|881|R|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|882.00|RURAL|B|51.00|92.00|162.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|5.00|0.00|315.00|0.00|315.00|456.00|ACTA CASILLA||||11|19|51|MADERO|882|R|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|883.00|RURAL|B|26.00|52.00|61.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|141.00|4.00|145.00|205.00|ACTA CASILLA||||11|19|51|MADERO|883|R|
5.00|16.00|MICHOACAN|11|19.00|TAĆMBARO|51.00|MADERO|884.00|RURAL|B|10.00|60.00|35.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|107.00|3.00|110.00|142.00|ACTA CASILLA||||11|19|51|MADERO|884|R|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|885.00|MIXTA|B|124.00|46.00|73.00|4.00|8.00|9.00|22.00|9.00|5.00|0.00|1.00|0.00|0.00|301.00|18.00|319.00|655.00|ACTA CASILLA||||6|3|52|MARAVATIO|885|M|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|885.00|MIXTA|C01|134.00|46.00|79.00|5.00|5.00|14.00|19.00|16.00|6.00|0.00|0.00|0.00|0.00|324.00|11.00|335.00|655.00|ACTA CASILLA||||6|3|52|MARAVATIO|885|M|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|885.00|MIXTA|C02|111.00|54.00|79.00|4.00|1.00|22.00|18.00|6.00|3.00|0.00|0.00|2.00|2.00|300.00|13.00|315.00|654.00|ACTA CASILLA||||6|3|52|MARAVATIO|885|M|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|886.00|URBANA|B|113.00|42.00|84.00|4.00|3.00|22.00|13.00|8.00|7.00|0.00|0.00|0.00|1.00|296.00|25.00|322.00|564.00|ACTA CASILLA||||6|3|52|MARAVATIO|886|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|886.00|URBANA|C01|109.00|42.00|78.00|4.00|1.00|25.00|10.00|15.00|6.00|0.00|0.00|2.00|0.00|292.00|10.00|302.00|563.00|ACTA CASILLA||||6|3|52|MARAVATIO|886|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|886.00|URBANA|C02|89.00|51.00|79.00|4.00|3.00|25.00|10.00|21.00|7.00|0.00|0.00|0.00|1.00|289.00|14.00|304.00|563.00|ACTA CASILLA||||6|3|52|MARAVATIO|886|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|887.00|URBANA|B|96.00|60.00|111.00|3.00|3.00|32.00|19.00|5.00|4.00|0.00|0.00|1.00|16.00|334.00|0.00|350.00|701.00|ACTA CASILLA||||6|3|52|MARAVATIO|887|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|887.00|URBANA|C01|82.00|67.00|69.00|0.00|5.00|44.00|14.00|10.00|1.00|0.00|1.00|2.00|0.00|295.00|15.00|310.00|700.00|ACTA CASILLA||||6|3|52|MARAVATIO|887|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|888.00|MIXTA|B|90.00|53.00|107.00|4.00|2.00|20.00|24.00|12.00|5.00|0.00|1.00|3.00|0.00|321.00|14.00|335.00|725.00|ACTA CASILLA||||6|3|52|MARAVATIO|888|M|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|888.00|MIXTA|C01|104.00|57.00|75.00|4.00|3.00|32.00|3.00|11.00|4.00|0.00|2.00|1.00|1.00|296.00|5.00|302.00|724.00|ACTA CASILLA||||6|3|52|MARAVATIO|888|M|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|889.00|URBANA|B|91.00|59.00|76.00|6.00|3.00|30.00|6.00|15.00|2.00|0.00|0.00|0.00|0.00|288.00|16.00|304.00|527.00|ACTA CASILLA||||6|3|52|MARAVATIO|889|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|889.00|URBANA|C01|104.00|57.00|75.00|4.00|3.00|32.00|3.00|11.00|4.00|0.00|2.00|1.00|1.00|296.00|5.00|302.00|526.00|ACTA CASILLA||||6|3|52|MARAVATIO|889|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|890.00|URBANA|B|123.00|54.00|62.00|4.00|3.00|32.00|13.00|12.00|6.00|0.00|0.00|1.00|0.00|310.00|22.00|332.00|650.00|ACTA CASILLA||||6|3|52|MARAVATIO|890|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|890.00|URBANA|C01|140.00|67.00|81.00|0.00|2.00|16.00|12.00|12.00|3.00|0.00|1.00|0.00|0.00|334.00|19.00|353.00|649.00|ACTA CASILLA||||6|3|52|MARAVATIO|890|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|891.00|URBANA|B|95.00|44.00|137.00|5.00|2.00|5.00|10.00|7.00|3.00|0.00|0.00|4.00|0.00|312.00|14.00|326.00|627.00|ACTA CASILLA||||6|3|52|MARAVATIO|891|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|891.00|URBANA|C01|98.00|50.00|99.00|16.00|6.00|18.00|13.00|7.00|2.00|0.00|1.00|2.00|0.00|312.00|18.00|330.00|627.00|ACTA CASILLA||||6|3|52|MARAVATIO|891|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|891.00|URBANA|C02|85.00|44.00|100.00|9.00|7.00|17.00|17.00|13.00|2.00|0.00|0.00|4.00|1.00|298.00|13.00|312.00|627.00|RECUENTO||||6|3|52|MARAVATIO|891|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|892.00|URBANA|B|101.00|56.00|95.00|8.00|4.00|21.00|15.00|13.00|5.00|0.00|0.00|3.00|0.00|321.00|20.00|341.00|741.00|ACTA CASILLA||||6|3|52|MARAVATIO|892|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|892.00|URBANA|C01|92.00|62.00|118.00|2.00|4.00|28.00|12.00|19.00|3.00|0.00|0.00|0.00|0.00|340.00|16.00|356.00|741.00|ACTA CASILLA||||6|3|52|MARAVATIO|892|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|893.00|URBANA|B|92.00|39.00|71.00|7.00|2.00|19.00|17.00|15.00|6.00|0.00|0.00|1.00|1.00|269.00|11.00|281.00|483.00|RECUENTO||||6|3|52|MARAVATIO|893|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|893.00|URBANA|C01|110.00|49.00|62.00|3.00|4.00|13.00|14.00|13.00|3.00|0.00|0.00|1.00|0.00|272.00|13.00|285.00|482.00|RECUENTO||||6|3|52|MARAVATIO|893|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|894.00|MIXTA|B|62.00|35.00|81.00|4.00|3.00|12.00|23.00|7.00|3.00|0.00|1.00|4.00|1.00|235.00|17.00|253.00|537.00|ACTA CASILLA||||6|3|52|MARAVATIO|894|M|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|894.00|MIXTA|C01|57.00|36.00|57.00|4.00|4.00|9.00|14.00|8.00|3.00|0.00|0.00|1.00|0.00|193.00|11.00|204.00|537.00|ACTA CASILLA||||6|3|52|MARAVATIO|894|M|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|894.00|MIXTA|S01|87.00|55.00|67.00|5.00|3.00|10.00|5.00|19.00|4.00|0.00|0.00|0.00|0.00|255.00|18.00|273.00|0.00|ACTA CASILLA||||6|3|52|MARAVATIO|894|M|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|894.00|MIXTA|C02|64.00|41.00|76.00|2.00|4.00|3.00|14.00|11.00|5.00|0.00|0.00|0.00|0.00|220.00|8.00|228.00|537.00|ACTA CASILLA||||6|3|52|MARAVATIO|894|M|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|895.00|URBANA|B|62.00|33.00|107.00|7.00|1.00|10.00|8.00|11.00|4.00|0.00|1.00|5.00|0.00|249.00|7.00|256.00|729.00|ACTA CASILLA||||6|3|52|MARAVATIO|895|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|895.00|URBANA|C01|65.00|35.00|134.00|1.00|5.00|9.00|21.00|10.00|4.00|0.00|0.00|3.00|0.00|287.00|16.00|303.00|729.00|ACTA CASILLA||||6|3|52|MARAVATIO|895|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|895.00|URBANA|C02|75.00|38.00|153.00|5.00|4.00|11.00|14.00|10.00|4.00|0.00|0.00|2.00|0.00|316.00|18.00|334.00|728.00|ACTA CASILLA||||6|3|52|MARAVATIO|895|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|896.00|URBANA|B|119.00|40.00|132.00|3.00|5.00|14.00|24.00|20.00|2.00|0.00|1.00|1.00|0.00|361.00|23.00|384.00|675.00|ACTA CASILLA||||6|3|52|MARAVATIO|896|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|896.00|URBANA|C01|134.00|47.00|95.00|2.00|6.00|21.00|17.00|15.00|4.00|0.00|1.00|4.00|0.00|346.00|23.00|369.00|675.00|ACTA CASILLA||||6|3|52|MARAVATIO|896|U|
5.00|16.00|MICHOACAN|6|3.00|MARAVAT̍O|52.00|MARAVAT̍O|897.00|URBANA|B|106.00|32.00|121.00|2.00|4.00|16.00|12.00|14.00|0.00|0.00|0.00|0.00|0.00|307.00|13.00|320.00|658.00|RECUENTO||||6|3|52|MARAVATIO|897|U|
