V1,V2
-113.29,26.76
-113.29,26.76
-113.30,26.77
-113.30,26.77
-113.30,26.77
-113.31,26.78
-113.31,26.78
-113.32,26.78
-113.32,26.78
-113.33,26.79
-113.33,26.79
-113.34,26.79
-113.34,26.79
-113.35,26.80
-113.36,26.80
-113.36,26.80
-113.37,26.80
-113.37,26.80
-113.38,26.81
-113.39,26.81
-113.39,26.81
-113.40,26.81
-113.40,26.81
-113.41,26.81
-113.41,26.81
-113.42,26.82
-113.43,26.82
-113.43,26.82
-113.44,26.82
-113.45,26.82
-113.44,26.82
-113.43,26.82
-113.43,26.82
-113.42,26.82
-113.41,26.82
-113.41,26.82
-113.40,26.82
-113.40,26.83
-113.40,26.83
-113.41,26.84
-113.41,26.84
-113.42,26.84
-113.42,26.84
-113.43,26.84
-113.44,26.84
-113.45,26.84
-113.45,26.84
-113.46,26.84
-113.46,26.84
-113.47,26.84
-113.47,26.83
-113.48,26.83
-113.48,26.83
-113.48,26.82
-113.47,26.82
-113.48,26.82
-113.48,26.82
-113.49,26.81
-113.49,26.81
-113.49,26.81
-113.50,26.81
-113.50,26.80
-113.51,26.80
-113.51,26.79
-113.51,26.79
-113.51,26.78
-113.52,26.78
-113.52,26.78
-113.53,26.78
-113.53,26.77
-113.54,26.77
-113.54,26.76
-113.54,26.76
-113.53,26.76
-113.53,26.75
-113.53,26.75
-113.54,26.74
-113.54,26.74
-113.55,26.74
-113.56,26.74
-113.57,26.74
-113.57,26.74
-113.58,26.74
-113.58,26.74
-113.59,26.74
-113.60,26.74
-113.60,26.74
-113.61,26.74
-113.61,26.74
-113.61,26.75
-113.62,26.75
-113.62,26.76
-113.63,26.76
-113.63,26.76
-113.64,26.76
-113.64,26.77
-113.64,26.77
-113.65,26.78
-113.65,26.78
-113.65,26.78
-113.66,26.79
-113.66,26.79
-113.67,26.79
-113.67,26.80
-113.68,26.80
-113.68,26.81
-113.69,26.81
-113.69,26.81
-113.70,26.81
-113.70,26.81
-113.71,26.82
-113.71,26.82
-113.72,26.82
-113.72,26.82
-113.73,26.83
-113.73,26.83
-113.73,26.84
-113.73,26.84
-113.74,26.85
-113.74,26.85
-113.74,26.85
-113.74,26.86
-113.74,26.86
-113.75,26.87
-113.75,26.88
-113.75,26.88
-113.75,26.89
-113.75,26.89
-113.76,26.89
-113.76,26.90
-113.76,26.90
-113.77,26.91
-113.77,26.91
-113.77,26.91
-113.78,26.92
-113.78,26.92
-113.78,26.92
-113.79,26.93
-113.79,26.93
-113.79,26.94
-113.80,26.94
-113.80,26.94
-113.81,26.95
-113.81,26.95
-113.81,26.95
-113.82,26.96
-113.82,26.96
-113.82,26.96
-113.83,26.97
-113.83,26.97
-113.84,26.97
-113.84,26.98
-113.84,26.98
-113.85,26.98
-113.86,26.98
-113.86,26.99
-113.87,26.99
-113.87,26.99
-113.88,26.99
-113.88,26.99
-113.88,26.99
-113.89,27.00
-113.90,27.00
-113.90,27.00
-113.91,27.00
-113.92,27.00
-113.92,27.00
-113.93,27.00
-113.94,27.00
-113.95,27.00
-113.95,27.00
-113.96,27.00
-113.96,26.99
-113.96,26.99
-113.97,26.99
-113.97,26.98
-113.98,26.98
-113.98,26.98
-113.99,26.98
-114.00,26.98
-114.00,26.98
-114.01,26.99
-114.01,26.99
-114.01,26.99
-114.01,27.00
-114.02,27.00
-114.02,27.01
-114.03,27.01
-114.03,27.01
-114.04,27.01
-114.04,27.02
-114.04,27.02
-114.05,27.02
-114.05,27.03
-114.05,27.03
-114.06,27.04
-114.06,27.04
-114.06,27.05
-114.06,27.05
-114.06,27.06
-114.06,27.06
-114.07,27.07
-114.07,27.07
-114.07,27.08
-114.07,27.08
-114.08,27.09
-114.08,27.09
-114.08,27.09
-114.09,27.10
-114.09,27.10
-114.10,27.10
-114.10,27.11
-114.11,27.11
-114.11,27.11
-114.11,27.11
-114.12,27.12
-114.12,27.12
-114.13,27.12
-114.13,27.13
-114.14,27.13
-114.14,27.13
-114.15,27.13
-114.15,27.14
-114.16,27.14
-114.16,27.14
-114.17,27.14
-114.17,27.15
-114.18,27.15
-114.18,27.15
-114.19,27.15
-114.19,27.16
-114.20,27.16
-114.20,27.16
-114.21,27.16
-114.22,27.16
-114.22,27.16
-114.23,27.16
-114.24,27.17
-114.24,27.17
-114.25,27.16
-114.26,27.16
-114.26,27.16
-114.26,27.16
-114.27,27.15
-114.27,27.15
-114.28,27.15
-114.28,27.14
-114.29,27.15
-114.29,27.15
-114.30,27.15
-114.30,27.15
-114.31,27.15
-114.31,27.16
-114.32,27.16
-114.33,27.16
-114.33,27.16
-114.33,27.17
-114.34,27.17
-114.34,27.17
-114.35,27.17
-114.35,27.18
-114.36,27.18
-114.36,27.18
-114.37,27.18
-114.37,27.19
-114.38,27.19
-114.39,27.19
-114.39,27.19
-114.39,27.18
-114.40,27.18
-114.41,27.18
-114.41,27.18
-114.41,27.19
-114.42,27.19
-114.42,27.20
-114.42,27.20
-114.43,27.21
-114.43,27.21
-114.43,27.22
-114.43,27.22
-114.43,27.23
-114.43,27.23
-114.44,27.23
-114.45,27.23
-114.45,27.23
-114.46,27.23
-114.46,27.23
-114.47,27.23
-114.47,27.23
-114.48,27.24
-114.48,27.24
-114.48,27.25
-114.48,27.25
-114.48,27.26
-114.48,27.27
-114.48,27.27
-114.48,27.28
-114.48,27.28
-114.48,27.29
-114.48,27.30
-114.48,27.30
-114.48,27.31
-114.48,27.32
-114.48,27.32
-114.48,27.33
-114.48,27.33
-114.48,27.34
-114.48,27.35
-114.48,27.35
-114.48,27.36
-114.49,27.36
-114.49,27.37
-114.49,27.37
-114.49,27.38
-114.50,27.38
-114.50,27.39
-114.50,27.39
-114.50,27.40
-114.51,27.40
-114.51,27.41
-114.51,27.41
-114.51,27.41
-114.52,27.42
-114.52,27.42
-114.53,27.42
-114.53,27.43
-114.53,27.43
-114.54,27.43
-114.54,27.44
-114.55,27.44
-114.55,27.44
-114.56,27.44
-114.56,27.44
-114.57,27.45
-114.57,27.45
-114.58,27.45
-114.58,27.46
-114.58,27.46
-114.59,27.47
-114.59,27.47
-114.59,27.47
-114.60,27.48
-114.60,27.48
-114.60,27.48
-114.61,27.49
-114.61,27.49
-114.62,27.49
-114.63,27.49
-114.63,27.49
-114.64,27.50
-114.65,27.50
-114.65,27.50
-114.65,27.50
-114.66,27.50
-114.66,27.51
-114.67,27.51
-114.67,27.51
-114.68,27.51
-114.69,27.52
-114.69,27.52
-114.70,27.52
-114.70,27.52
-114.71,27.52
-114.72,27.52
-114.72,27.53
-114.73,27.53
-114.73,27.53
-114.74,27.53
-114.74,27.54
-114.74,27.54
-114.75,27.55
-114.75,27.55
-114.75,27.55
-114.76,27.56
-114.76,27.56
-114.76,27.57
-114.77,27.57
-114.77,27.57
-114.77,27.58
-114.77,27.58
-114.77,27.59
-114.78,27.59
-114.78,27.60
-114.78,27.60
-114.78,27.61
-114.79,27.61
-114.79,27.62
-114.80,27.62
-114.80,27.62
-114.80,27.62
-114.81,27.63
-114.81,27.63
-114.82,27.63
-114.82,27.64
-114.83,27.64
-114.84,27.64
-114.84,27.64
-114.85,27.64
-114.85,27.64
-114.86,27.64
-114.86,27.65
-114.87,27.65
-114.86,27.65
-114.85,27.65
-114.85,27.66
-114.84,27.66
-114.85,27.66
-114.85,27.67
-114.85,27.67
-114.85,27.68
-114.86,27.68
-114.86,27.68
-114.86,27.69
-114.87,27.69
-114.87,27.69
-114.88,27.70
-114.88,27.70
-114.89,27.69
-114.89,27.69
-114.89,27.69
-114.90,27.68
-114.90,27.67
-114.90,27.67
-114.91,27.67
-114.91,27.67
-114.92,27.68
-114.92,27.68
-114.92,27.68
-114.92,27.68
-114.93,27.69
-114.93,27.69
-114.93,27.70
-114.94,27.70
-114.94,27.70
-114.94,27.71
-114.94,27.71
-114.95,27.72
-114.95,27.72
-114.96,27.72
-114.96,27.72
-114.97,27.72
-114.97,27.72
-114.97,27.72
-114.98,27.73
-114.98,27.72
-114.99,27.72
-114.99,27.72
-115.00,27.72
-115.00,27.72
-115.01,27.72
-115.01,27.73
-115.01,27.73
-115.02,27.73
-115.02,27.74
-115.02,27.75
-115.02,27.75
-115.02,27.76
-115.02,27.76
-115.02,27.77
-115.03,27.77
-115.03,27.78
-115.03,27.78
-115.03,27.79
-115.03,27.79
-115.03,27.80
-115.03,27.81
-115.04,27.81
-115.04,27.81
-115.04,27.82
-115.05,27.82
-115.05,27.82
-115.06,27.83
-115.06,27.83
-115.06,27.84
-115.06,27.84
-115.06,27.85
-115.06,27.86
-115.05,27.86
-115.05,27.86
-115.04,27.86
-115.03,27.86
-115.03,27.86
-115.03,27.85
-115.02,27.85
-115.02,27.85
-115.02,27.84
-115.01,27.84
-115.01,27.84
-115.00,27.83
-115.00,27.83
-114.99,27.83
-114.98,27.83
-114.98,27.83
-114.97,27.83
-114.96,27.83
-114.96,27.83
-114.95,27.83
-114.94,27.83
-114.94,27.83
-114.93,27.83
-114.93,27.84
-114.92,27.84
-114.92,27.84
-114.91,27.84
-114.90,27.84
-114.90,27.84
-114.89,27.84
-114.88,27.84
-114.88,27.84
-114.87,27.84
-114.86,27.84
-114.86,27.84
-114.85,27.83
-114.85,27.83
-114.84,27.83
-114.84,27.82
-114.83,27.82
-114.83,27.82
-114.82,27.82
-114.82,27.82
-114.81,27.81
-114.80,27.81
-114.80,27.81
-114.79,27.81
-114.78,27.81
-114.78,27.81
-114.77,27.82
-114.76,27.82
-114.76,27.82
-114.75,27.82
-114.74,27.82
-114.74,27.82
-114.73,27.81
-114.73,27.81
-114.73,27.81
-114.72,27.80
-114.72,27.80
-114.71,27.80
-114.71,27.79
-114.70,27.79
-114.70,27.79
-114.69,27.79
-114.69,27.78
-114.68,27.78
-114.68,27.78
-114.67,27.78
-114.66,27.78
-114.66,27.78
-114.65,27.78
-114.64,27.78
-114.64,27.78
-114.63,27.77
-114.63,27.77
-114.62,27.77
-114.61,27.77
-114.61,27.77
-114.60,27.77
-114.60,27.77
-114.59,27.77
-114.58,27.78
-114.58,27.78
-114.57,27.78
-114.56,27.78
-114.56,27.77
-114.55,27.77
-114.54,27.77
-114.54,27.77
-114.53,27.77
-114.52,27.77
-114.52,27.77
-114.51,27.77
-114.50,27.77
-114.50,27.77
-114.49,27.77
-114.48,27.78
-114.48,27.78
-114.47,27.78
-114.47,27.78
-114.47,27.79
-114.46,27.79
-114.46,27.79
-114.45,27.79
-114.45,27.80
-114.44,27.80
-114.44,27.80
-114.43,27.81
-114.43,27.81
-114.43,27.81
-114.42,27.82
-114.42,27.82
-114.42,27.82
-114.41,27.83
-114.41,27.83
-114.41,27.83
-114.40,27.84
-114.40,27.84
-114.40,27.85
-114.39,27.85
-114.39,27.85
-114.39,27.86
-114.38,27.86
-114.38,27.86
-114.37,27.87
-114.37,27.87
-114.36,27.87
-114.36,27.88
-114.35,27.88
-114.35,27.88
-114.34,27.88
-114.34,27.88
-114.34,27.88
-114.34,27.87
-114.34,27.86
-114.33,27.86
-114.33,27.85
-114.34,27.85
-114.34,27.84
-114.34,27.83
-114.34,27.83
-114.34,27.82
-114.34,27.82
-114.34,27.81
-114.34,27.80
-114.34,27.80
-114.34,27.79
-114.33,27.79
-114.33,27.78
-114.33,27.78
-114.33,27.77
-114.32,27.77
-114.32,27.76
-114.32,27.76
-114.31,27.76
-114.31,27.75
-114.31,27.75
-114.30,27.75
-114.30,27.74
-114.29,27.74
-114.29,27.74
-114.28,27.74
-114.28,27.73
-114.27,27.73
-114.27,27.73
-114.26,27.73
-114.25,27.73
-114.25,27.72
-114.24,27.72
-114.24,27.72
-114.23,27.72
-114.23,27.71
-114.22,27.71
-114.22,27.71
-114.21,27.71
-114.21,27.71
-114.20,27.70
-114.20,27.70
-114.19,27.70
-114.18,27.70
-114.18,27.70
-114.17,27.69
-114.17,27.69
-114.16,27.69
-114.15,27.69
-114.15,27.70
-114.14,27.70
-114.14,27.70
-114.13,27.70
-114.13,27.71
-114.12,27.71
-114.12,27.71
-114.11,27.71
-114.11,27.71
-114.10,27.71
-114.09,27.71
-114.09,27.71
-114.08,27.71
-114.07,27.71
-114.06,27.71
-114.06,27.72
-114.05,27.71
-114.04,27.71
-114.04,27.71
-114.03,27.71
-114.03,27.70
-114.02,27.70
-114.02,27.70
-114.02,27.69
-114.02,27.69
-114.01,27.69
-114.00,27.69
-114.00,27.69
-114.00,27.70
-113.99,27.70
-113.99,27.70
-113.98,27.70
-113.98,27.71
-113.98,27.71
-113.97,27.72
-113.97,27.72
-113.97,27.72
-113.97,27.73
-113.98,27.73
-113.98,27.74
-113.98,27.74
-113.99,27.74
-114.00,27.74
-114.00,27.74
-114.01,27.75
-114.01,27.75
-114.01,27.75
-114.02,27.76
-114.02,27.76
-114.02,27.77
-114.03,27.77
-114.04,27.77
-114.04,27.76
-114.04,27.76
-114.04,27.76
-114.04,27.76
-114.04,27.76
-114.05,27.76
-114.06,27.75
-114.06,27.75
-114.07,27.76
-114.07,27.76
-114.08,27.75
-114.08,27.75
-114.08,27.75
-114.09,27.74
-114.09,27.74
-114.10,27.74
-114.11,27.74
-114.11,27.73
-114.11,27.73
-114.12,27.73
-114.12,27.73
-114.13,27.72
-114.13,27.72
-114.14,27.72
-114.14,27.72
-114.15,27.72
-114.16,27.72
-114.16,27.72
-114.17,27.72
-114.17,27.72
-114.17,27.73
-114.18,27.73
-114.18,27.73
-114.18,27.74
-114.19,27.74
-114.19,27.75
-114.19,27.75
-114.20,27.75
-114.21,27.75
-114.21,27.75
-114.22,27.76
-114.22,27.76
-114.22,27.77
-114.23,27.77
-114.23,27.77
-114.22,27.78
-114.22,27.78
-114.21,27.78
-114.21,27.79
-114.21,27.79
-114.21,27.80
-114.22,27.80
-114.22,27.81
-114.22,27.81
-114.23,27.82
-114.23,27.82
-114.23,27.82
-114.23,27.83
-114.24,27.83
-114.24,27.84
-114.25,27.84
-114.25,27.84
-114.26,27.84
-114.26,27.84
-114.27,27.85
-114.28,27.85
-114.29,27.85
-114.29,27.85
-114.30,27.85
-114.30,27.85
-114.31,27.86
-114.31,27.86
-114.31,27.87
-114.31,27.87
-114.31,27.88
-114.31,27.88
-114.30,27.88
-114.30,27.89
-114.29,27.89
-114.29,27.89
-114.29,27.90
-114.29,27.90
-114.30,27.91
-114.30,27.91
-114.30,27.92
-114.29,27.93
-114.29,27.93
-114.29,27.94
-114.29,27.94
-114.29,27.95
-114.28,27.95
-114.28,27.95
-114.27,27.96
-114.27,27.96
-114.26,27.96
-114.26,27.96
-114.25,27.97
-114.25,27.97
-114.24,27.97
-114.24,27.97
-114.23,27.98
-114.23,27.98
-114.22,27.98
-114.22,27.99
-114.22,27.99
-114.21,27.99
-114.21,28.00
-114.21,28.00
-114.20,28.00
-114.20,28.01
-114.19,28.01
-114.19,28.01
-114.18,28.02
-114.18,28.02
-114.18,28.02
-114.18,28.03
-114.17,28.03
-114.17,28.04
-114.17,28.04
-114.16,28.05
-114.16,28.05
-114.16,28.05
-114.15,28.05
-114.15,28.05
-114.14,28.04
-114.14,28.04
-114.15,28.03
-114.15,28.03
-114.15,28.02
-114.15,28.02
-114.15,28.01
-114.16,28.01
-114.16,28.00
-114.16,28.00
-114.16,27.99
-114.16,27.99
-114.16,27.98
-114.16,27.97
-114.16,27.97
-114.16,27.96
-114.16,27.97
-114.16,27.97
-114.16,27.98
-114.16,27.98
-114.16,27.99
-114.16,28.00
-114.16,28.00
-114.16,28.01
-114.15,28.01
-114.15,28.02
-114.14,28.02
-114.14,28.02
-114.13,28.02
-114.13,28.02
-114.13,28.03
-114.13,28.04
-114.13,28.04
-114.13,28.05
-114.13,28.05
-114.13,28.05
-114.14,28.06
-114.14,28.07
-114.13,28.07
-114.13,28.08
-114.13,28.08
-114.13,28.09
-114.13,28.09
-114.12,28.10
-114.12,28.10
-114.12,28.11
-114.12,28.11
-114.12,28.12
-114.12,28.13
-114.12,28.13
-114.11,28.14
-114.11,28.14
-114.11,28.15
-114.11,28.16
-114.11,28.16
-114.11,28.17
-114.11,28.18
-114.11,28.18
-114.12,28.19
-114.12,28.19
-114.12,28.20
-114.12,28.20
-114.12,28.21
-114.13,28.21
-114.13,28.22
-114.13,28.22
-114.14,28.23
-114.14,28.23
-114.14,28.23
-114.15,28.23
-114.16,28.23
-114.16,28.23
-114.17,28.23
-114.17,28.24
-114.18,28.24
-114.18,28.25
-114.18,28.25
-114.18,28.26
-114.18,28.26
-114.18,28.27
-114.18,28.27
-114.17,28.27
-114.17,28.28
-114.17,28.28
-114.16,28.29
-114.16,28.29
-114.16,28.29
-114.15,28.30
-114.15,28.30
-114.15,28.31
-114.15,28.31
-114.15,28.31
-114.14,28.32
-114.14,28.32
-114.14,28.32
-114.14,28.33
-114.13,28.33
-114.13,28.34
-114.13,28.34
-114.13,28.35
-114.12,28.35
-114.12,28.36
-114.12,28.36
-114.12,28.37
-114.11,28.37
-114.11,28.38
-114.11,28.38
-114.11,28.38
-114.10,28.39
-114.10,28.39
-114.10,28.40
-114.10,28.40
-114.09,28.41
-114.09,28.41
-114.09,28.42
-114.09,28.42
-114.08,28.43
-114.08,28.43
-114.08,28.44
-114.08,28.45
-114.08,28.45
-114.07,28.45
-114.07,28.46
-114.07,28.47
-114.07,28.47
-114.07,28.48
-114.06,28.48
-114.06,28.49
-114.06,28.49
-114.06,28.50
-114.06,28.50
-114.06,28.51
-114.06,28.52
-114.06,28.52
-114.06,28.53
-114.07,28.53
-114.07,28.54
-114.07,28.54
-114.08,28.54
-114.08,28.55
-114.08,28.55
-114.08,28.56
-114.09,28.56
-114.09,28.57
-114.09,28.57
-114.10,28.57
-114.10,28.58
-114.11,28.58
-114.11,28.58
-114.12,28.58
-114.12,28.58
-114.13,28.59
-114.13,28.59
-114.14,28.59
-114.14,28.59
-114.14,28.60
-114.15,28.60
-114.15,28.61
-114.15,28.62
-114.15,28.62
-114.15,28.63
-114.15,28.63
-114.15,28.64
-114.15,28.65
-114.15,28.65
-114.15,28.66
-114.16,28.66
-114.16,28.67
-114.16,28.67
-114.17,28.67
-114.17,28.68
-114.18,28.68
-114.19,28.68
-114.19,28.68
-114.20,28.68
-114.20,28.68
-114.21,28.68
-114.22,28.69
-114.22,28.68
-114.23,28.68
-114.23,28.68
-114.24,28.68
-114.24,28.68
-114.25,28.69
-114.25,28.69
-114.26,28.68
-114.26,28.68
-114.27,28.69
-114.27,28.69
-114.27,28.70
-114.27,28.70
-114.26,28.70
-114.26,28.71
-114.26,28.71
-114.27,28.72
-114.27,28.72
-114.27,28.72
-114.28,28.73
-114.28,28.73
-114.29,28.73
-114.29,28.73
-114.30,28.74
-114.30,28.74
-114.31,28.74
-114.31,28.75
-114.31,28.75
-114.32,28.75
-114.33,28.75
-114.33,28.75
-114.33,28.76
-114.34,28.76
-114.34,28.77
-114.34,28.78
-114.34,28.78
-114.34,28.79
-114.34,28.79
-114.35,28.80
-114.35,28.80
-114.35,28.81
-114.35,28.81
-114.35,28.82
-114.36,28.82
-114.36,28.82
-114.37,28.82
-114.37,28.82
-114.38,28.82
-114.38,28.82
-114.39,28.83
-114.39,28.83
-114.39,28.83
-114.40,28.84
-114.40,28.85
-114.40,28.85
-114.40,28.86
-114.40,28.86
-114.40,28.87
-114.40,28.88
-114.40,28.88
-114.41,28.89
-114.41,28.89
-114.41,28.89
-114.42,28.89
-114.42,28.89
-114.43,28.88
-114.43,28.89
-114.43,28.89
-114.43,28.90
-114.44,28.90
-114.44,28.91
-114.44,28.91
-114.44,28.92
-114.45,28.92
-114.46,28.92
-114.46,28.92
-114.47,28.92
-114.47,28.93
-114.48,28.93
-114.48,28.93
-114.49,28.94
-114.49,28.94
-114.50,28.94
-114.50,28.94
-114.51,28.94
-114.52,28.94
-114.52,28.93
-114.52,28.93
-114.53,28.93
-114.54,28.93
-114.54,28.93
-114.55,28.93
-114.55,28.93
-114.55,28.94
-114.55,28.95
-114.55,28.95
-114.55,28.96
-114.55,28.96
-114.56,28.97
-114.56,28.98
-114.56,28.98
-114.56,28.98
-114.57,28.99
-114.57,28.99
-114.58,28.99
-114.58,28.99
-114.59,28.99
-114.59,29.00
-114.59,29.00
-114.60,29.00
-114.60,29.01
-114.60,29.01
-114.61,29.01
-114.61,29.02
-114.61,29.02
-114.61,29.03
-114.61,29.03
-114.61,29.04
-114.61,29.04
-114.61,29.05
-114.61,29.05
-114.61,29.06
-114.62,29.06
-114.62,29.06
-114.62,29.07
-114.63,29.07
-114.63,29.08
-114.63,29.08
-114.63,29.09
-114.63,29.09
-114.64,29.10
-114.64,29.10
-114.64,29.11
-114.65,29.11
-114.65,29.11
-114.65,29.12
-114.66,29.12
-114.67,29.12
-114.67,29.12
-114.67,29.13
-114.68,29.13
-114.68,29.13
-114.69,29.13
-114.69,29.13
-114.70,29.13
-114.71,29.13
-114.71,29.14
-114.71,29.14
-114.72,29.14
-114.72,29.15
-114.72,29.15
-114.73,29.15
-114.73,29.16
-114.73,29.16
-114.73,29.17
-114.73,29.17
-114.74,29.18
-114.74,29.19
-114.74,29.19
-114.74,29.20
-114.74,29.20
-114.75,29.20
-114.75,29.21
-114.76,29.21
-114.76,29.21
-114.76,29.22
-114.77,29.22
-114.77,29.22
-114.78,29.23
-114.78,29.23
-114.79,29.23
-114.79,29.23
-114.80,29.23
-114.81,29.24
-114.81,29.24
-114.81,29.24
-114.82,29.25
-114.82,29.25
-114.82,29.25
-114.83,29.26
-114.83,29.26
-114.84,29.26
-114.84,29.27
-114.85,29.27
-114.85,29.27
-114.86,29.27
-114.86,29.28
-114.87,29.28
-114.87,29.28
-114.87,29.29
-114.88,29.29
-114.88,29.30
-114.88,29.30
-114.89,29.30
-114.89,29.31
-114.89,29.31
-114.89,29.32
-114.90,29.32
-114.90,29.32
-114.90,29.33
-114.91,29.33
-114.91,29.33
-114.92,29.34
-114.92,29.34
-114.92,29.35
-114.93,29.35
-114.93,29.35
-114.93,29.36
-114.93,29.36
-114.94,29.37
-114.94,29.37
-114.95,29.37
-114.95,29.38
-114.95,29.38
-114.96,29.38
-114.96,29.39
-114.97,29.39
-114.97,29.39
-114.98,29.39
-114.99,29.39
-114.99,29.39
-115.00,29.39
-115.01,29.40
-115.01,29.40
-115.02,29.40
-115.02,29.40
-115.03,29.40
-115.04,29.40
-115.04,29.40
-115.05,29.41
-115.06,29.41
-115.06,29.41
-115.07,29.41
-115.07,29.41
-115.08,29.41
-115.09,29.42
-115.09,29.42
-115.10,29.42
-115.11,29.42
-115.11,29.42
-115.12,29.42
-115.13,29.42
-115.13,29.42
-115.14,29.42
-115.15,29.42
-115.15,29.42
-115.16,29.42
-115.17,29.42
-115.18,29.42
-115.18,29.43
-115.19,29.43
-115.19,29.43
-111.96,27.10
-111.95,27.10
-111.95,27.09
-111.95,27.09
-111.95,27.08
-111.95,27.08
-111.95,27.07
-111.96,27.07
-111.96,27.07
-111.97,27.07
-111.98,27.07
-111.98,27.07
-111.99,27.06
-111.99,27.06
-112.00,27.06
-112.00,27.06
-112.00,27.05
-112.01,27.05
-112.01,27.05
-112.01,27.04
-112.02,27.04
-112.02,27.03
-112.02,27.03
-112.03,27.02
-112.03,27.02
-112.03,27.01
-112.03,27.01
-112.03,27.00
-112.03,27.00
-112.03,26.99
-112.02,26.99
-112.02,26.98
-112.02,26.98
-112.01,26.98
-112.01,26.97
-112.01,26.97
-112.00,26.96
-112.00,26.96
-112.00,26.96
-112.00,26.95
-111.99,26.95
-111.99,26.94
-111.98,26.94
-111.98,26.94
-111.98,26.93
-111.97,26.93
-111.97,26.93
-111.97,26.92
-111.97,26.92
-111.97,26.92
-111.97,26.91
-111.97,26.91
-111.97,26.90
-111.96,26.90
-111.96,26.89
-111.95,26.89
-111.95,26.89
-111.94,26.89
-111.94,26.89
-111.93,26.88
-111.93,26.88
-111.93,26.87
-111.93,26.87
-111.92,26.87
-111.92,26.86
-111.91,26.86
-111.91,26.86
-111.91,26.85
-111.90,26.85
-111.90,26.84
-111.90,26.84
-111.90,26.83
-111.89,26.83
-111.89,26.82
-111.89,26.82
-111.89,26.81
-111.89,26.80
-111.89,26.80
-111.89,26.79
-111.90,26.79
-111.90,26.78
-111.89,26.77
-111.90,26.77
-111.91,26.77
-111.91,26.77
-111.91,26.76
-111.91,26.76
-111.92,26.75
-111.92,26.74
-111.92,26.74
-111.91,26.74
-111.91,26.73
-111.91,26.73
-111.90,26.72
-111.90,26.72
-111.89,26.72
-111.89,26.72
-111.89,26.71
-111.88,26.71
-111.88,26.71
-111.88,26.70
-111.87,26.70
-111.87,26.69
-111.87,26.69
-111.87,26.68
-111.87,26.68
-111.86,26.67
-111.86,26.67
-111.86,26.66
-111.85,26.66
-111.85,26.66
-111.84,26.66
-111.84,26.65
-111.83,26.65
-111.83,26.65
-111.82,26.64
-111.82,26.64
-111.81,26.64
-111.81,26.64
-111.81,26.63
-111.80,26.63
-111.80,26.62
-111.80,26.62
-111.80,26.61
-111.79,26.61
-111.79,26.61
-111.79,26.60
-111.79,26.60
-111.78,26.59
-111.78,26.59
-111.78,26.58
-111.77,26.58
-111.77,26.58
-111.77,26.57
-111.77,26.57
-111.76,26.56
-111.76,26.56
-111.75,26.56
-111.75,26.56
-111.74,26.55
-111.74,26.55
-111.73,26.55
-111.73,26.56
-111.72,26.56
-111.72,26.56
-111.71,26.57
-111.71,26.57
-111.71,26.57
-111.70,26.58
-111.70,26.58
-111.70,26.58
-111.69,26.59
-111.69,26.59
-111.69,26.60
-111.69,26.60
-111.69,26.61
-111.69,26.61
-111.69,26.61
-111.70,26.62
-111.70,26.62
-111.70,26.63
-111.71,26.63
-111.71,26.63
-111.71,26.64
-111.72,26.64
-111.72,26.65
-111.72,26.65
-111.72,26.66
-111.73,26.66
-111.74,26.66
-111.74,26.66
-111.75,26.66
-111.75,26.67
-111.75,26.67
-111.76,26.67
-111.76,26.68
-111.76,26.68
-111.77,26.69
-111.77,26.69
-111.78,26.69
-111.78,26.69
-111.79,26.69
-111.79,26.70
-111.80,26.70
-111.80,26.70
-111.81,26.71
-111.81,26.71
-111.81,26.72
-111.81,26.72
-111.81,26.73
-111.82,26.73
-111.82,26.74
-111.82,26.74
-111.82,26.75
-111.83,26.75
-111.83,26.75
-111.83,26.76
-111.83,26.76
-111.83,26.77
-111.84,26.78
-111.84,26.78
-111.84,26.79
-111.84,26.79
-111.84,26.80
-111.84,26.80
-111.84,26.81
-111.85,26.81
-111.85,26.82
-111.85,26.82
-111.85,26.83
-111.86,26.83
-111.86,26.84
-111.86,26.84
-111.86,26.84
-111.86,26.85
-111.86,26.86
-111.87,26.86
-111.87,26.87
-111.87,26.87
-111.87,26.88
-111.86,26.88
-111.86,26.88
-111.86,26.89
-111.85,26.89
-111.85,26.90
-111.85,26.90
-111.84,26.90
-111.84,26.90
-111.83,26.90
-111.82,26.90
-111.82,26.90
-111.81,26.89
-111.81,26.89
-111.80,26.89
-111.80,26.88
-111.80,26.88
-111.79,26.88
-111.79,26.87
-111.78,26.87
-111.78,26.87
-111.77,26.87
-111.77,26.86
-111.76,26.86
-111.76,26.86
-111.75,26.86
-111.75,26.85
-111.75,26.85
-111.74,26.85
-111.74,26.84
-111.73,26.84
-111.73,26.84
-111.73,26.83
-111.72,26.83
-111.72,26.82
-111.72,26.82
-111.71,26.82
-111.71,26.81
-111.70,26.81
-111.70,26.81
-111.69,26.81
-111.68,26.81
-111.68,26.81
-111.67,26.80
-111.67,26.80
-111.67,26.79
-111.66,26.79
-111.66,26.79
-111.66,26.78
-111.66,26.78
-111.65,26.77
-111.65,26.77
-111.65,26.76
-111.64,26.76
-111.64,26.76
-111.64,26.76
-111.63,26.75
-111.62,26.75
-111.62,26.75
-111.61,26.75
-111.61,26.74
-111.60,26.74
-111.60,26.74
-111.59,26.74
-111.59,26.74
-111.58,26.73
